Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq478-0,small,"augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee voor nieuwe cadeaus. Van een Stella e-bike (t.w.v  2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee <extra_id_0> Van een Stella e-bike (t.w.v 2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia <extra_id_1> niets missen.","augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee l Van een Stella e-bike (t.w.v 2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia s niets missen.","['voor nieuwe cadeaus.', 'Noort', 'je wilt']","['l', 's']",6,6,"[1.0, 1.0]",1.0
seq479-0,small,"des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar waar te beginnen?","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar <extra_id_0>","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar",['waar te beginnen?'],[''],3,6,[1.0],1.0
seq480-0,small,Zevenaar zijn vanochtend vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,<extra_id_0> vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,en vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,['Zevenaar zijn vanochtend'],['en'],3,6,[0.9166666666666666],0.92
seq481-0,small,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de filmproducent. Het gaat volgens betrokken advocaten om meer dan dertig actrices en voormalig medewerkers van Weinstein. Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de <extra_id_0> betrokken advocaten om meer dan dertig actrices en voormalig <extra_id_1> Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de zijn betrokken advocaten om meer dan dertig actrices en voormalig Dat bericht The New York Times.,"['filmproducent. Het gaat volgens', 'medewerkers van Weinstein.']","['zijn', '']",7,6,"[0.9354838709677419, 1.0]",0.97
seq482-0,small,"Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs al druk bezig voor volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs <extra_id_0> volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs en volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.",['al druk bezig voor'],['en'],5,6,[0.9444444444444444],0.94
seq483-0,small,". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is <extra_id_0> je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is op je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",['Javascript nodig. Momenteel staat dit in'],['op'],6,6,[0.975],0.97
seq484-0,small,"<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t",[''],[],1,6,[],
seq485-0,small,"Het lichaam van de in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","<extra_id_0> in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","het in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.",['Het lichaam van de'],['het'],5,6,[0.8888888888888888],0.89
seq486-0,small,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM in de dagelijkse update.,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM <extra_id_0>,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM,['in de dagelijkse update.'],[''],5,6,[1.0],1.0
seq487-0,small,15 bekende schrijvers hebben speciaal voor tijdens de coronacrisis korte verhalen geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks nieuwe verhalen vinden op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de <extra_id_0> geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks <extra_id_1> op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de te geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks een op NLblijftThuis. Vandaag het korte verhaal van,"['coronacrisis korte verhalen', 'nieuwe verhalen vinden']","['te', 'een']",6,6,"[0.9259259259259259, 0.8636363636363636]",0.89
seq488-0,small,. De Universiteit van Nederland heeft ook een podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,. De Universiteit van Nederland <extra_id_0> podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,. De Universiteit van Nederland en podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,['heeft ook een'],['en'],3,6,[0.8461538461538461],0.85
seq489-0,small,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad Kaboel zijn gisteren minstens 63 doden en 182 gewonden gevallen. Dat heeft het ministerie van Binnenlandse Zaken van Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad <extra_id_0> 63 doden en 182 gewonden gevallen. Dat heeft het ministerie <extra_id_1> Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad Ze een 63 doden en 182 gewonden gevallen. Dat heeft het ministerie in Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,"['Kaboel zijn gisteren minstens', 'van Binnenlandse Zaken van']","['Ze een', 'in']",8,6,"[0.8275862068965517, 0.9230769230769231]",0.88
seq490-0,small,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna Sittard in de 81ste minuut invallen voor Denzel Dumfries.,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna <extra_id_0> minuut invallen voor Denzel Dumfries.,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna s minuut invallen voor Denzel Dumfries.,['Sittard in de 81ste'],['s'],4,6,[0.9473684210526315],0.95
seq491-0,small,"van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. De schade loopt in de tientallen miljarden.","van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. <extra_id_0> in de tientallen miljarden.","van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. <unk>n in de tientallen miljarden.",['De schade loopt'],['<unk>n'],3,6,[1.0],1.0
seq492-0,small,"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit <extra_id_0> inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit een inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1",['overzicht houden we alle'],['een'],5,6,[0.875],0.88
seq493-0,small,"Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het restantbedrag betaald, volgt een paar dagen later toch een nee. ,,Daar gaan on","Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het <extra_id_0> paar dagen later toch een nee. ,,Daar gaan on","Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het een aan a paar dagen later toch een nee. ,,Daar gaan on","['restantbedrag betaald', 'volgt een']",['een aan a'],5,6,[0.7619047619047619],0.76
seq494-0,small,"<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t",[''],[],1,6,[],
seq495-0,small,De gemeente heeft maandag sinds 11.00 uur te kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,De gemeente heeft maandag sinds <extra_id_0> kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,De gemeente heeft maandag sinds t kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,['11.00 uur te'],['t'],3,6,[0.9166666666666666],0.92
seq496-0,small,"Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het coronavirus. De zorgen over het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen","Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het <extra_id_0> het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen","Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het kabinet moet het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen",['coronavirus. De zorgen over'],['kabinet moet'],5,6,[0.8148148148148148],0.81
seq497-0,small,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter <extra_id_0> keer het levensverhaal van,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter het keer het levensverhaal van,['een familiebericht. Deze'],['het'],3,6,[0.9166666666666666],0.92
seq498-0,small,Fernweh staat voor heimwee naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,<extra_id_0> naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,en naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,['Fernweh staat voor heimwee'],['en'],4,6,[0.9230769230769231],0.92
seq499-0,small,"Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten uit Azi en Amerika, laten we links liggen. Onterecht. Vandaag in","Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten <extra_id_0> laten we links liggen. Onterecht. Vandaag in","Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten laten we links liggen. Onterecht. Vandaag in","['uit Azi en Amerika,']",[''],5,6,[1.0],1.0
seq500-0,small,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat doet hun hart sneller kloppen?,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat <extra_id_0> sneller kloppen?,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat het sneller kloppen?,['doet hun hart'],['het'],3,6,[0.8461538461538461],0.85
seq501-0,small,ROOSENDAAL - Bezoekers van de bibliotheek VANnU kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,ROOSENDAAL - Bezoekers van <extra_id_0> kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,ROOSENDAAL - Bezoekers van een kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,['de bibliotheek VANnU'],['een'],3,6,[0.85],0.85
seq502-0,small,Wekelijks struinen verslaggevers Levien Vermeer en Matthijs Danils door de geschiedenis van deze streek.,Wekelijks struinen verslaggevers Levien Vermeer <extra_id_0> Danils door de geschiedenis van deze streek.,Wekelijks struinen verslaggevers Levien Vermeer Danils door de geschiedenis van deze streek.,['en Matthijs'],[''],2,6,[1.0],1.0
seq503-0,small,"site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker Kevin Goes gaat in gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.","site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker <extra_id_0> gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.","site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker s gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.",['Kevin Goes gaat in'],['s'],5,6,[0.9444444444444444],0.94
seq504-0,small,"t, naast haar huidige werkzaamheden voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt","t, naast <extra_id_0> voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt","t, naast het radiostation, voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt",['haar huidige werkzaamheden'],"['het radiostation,']",3,6,[0.8076923076923077],0.81
seq505-0,small,"Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die de familie bijstaat, tegen deze nieuwssite. ,,Het scenario is dat ze op de avond dat ze verdween is vermoord en door de dader in een vers gedolven graf is gelegd, waar de volgende dag een kist in is gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die <extra_id_0> tegen deze <extra_id_1> is dat ze op de avond dat ze verdween is vermoord en door de <extra_id_2> vers gedolven graf is gelegd, waar de volgende dag een <extra_id_3> gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die op de tegen deze gt is dat ze op de avond dat ze verdween is vermoord en door de ze vers gedolven graf is gelegd, waar de volgende dag een graf gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","['de familie bijstaat,', 'nieuwssite. ,,Het scenario', 'dader in een', 'kist in is']","['op de', 'gt', 'ze', 'graf']",12,6,"[0.9, 0.9615384615384616, 0.9166666666666666, 1.0]",0.94
