Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq528-0,base,De afgelopen week zijn er in Nederland 2588 mensen positief getest op het coronavirus. Dat zijn er 1259 meer dan vorige week. Het is de vierde week op rij dat het aantal besmettingen fors stijgt.,De afgelopen week zijn er in Nederland 2588 mensen positief getest <extra_id_0> zijn er 1259 meer dan vorige week. Het is de vierde week op rij dat het aantal besmettingen fors stijgt.,De afgelopen week zijn er in Nederland 2588 mensen positief getest De afgelopen week zijn er 1259 meer dan vorige week. Het is de vierde week op rij dat het aantal besmettingen fors stijgt.,['op het coronavirus. Dat'],['De afgelopen week'],5,6,[0.8695652173913043],0.87
seq529-0,base,Een voortvluchtige Schotse crimineel wordt verdacht van betrokkenheid bij de moord op misdaadverslaggever,Een voortvluchtige Schotse crimineel wordt verdacht van <extra_id_0> de moord op misdaadverslaggever,Een voortvluchtige Schotse crimineel wordt verdacht van de schotse kriminelle en de moord op misdaadverslaggever,['betrokkenheid bij'],['de schotse kriminelle en'],2,6,[0.8333333333333334],0.83
seq530-0,base,Wil jij weten wat de kabinetsmaatregelen van deze Prinsjesdag voor jouw portemonnee betekenen? Hieronder kun je dit in n oogopslag zien.,Wil jij weten wat de kabinetsmaatregelen van deze Prinsjesdag voor jouw portemonnee betekenen? Hieronder kun <extra_id_0> n oogopslag zien.,Wil jij weten wat de kabinetsmaatregelen van deze Prinsjesdag voor jouw portemonnee betekenen? Hieronder kun t n oogopslag zien.,['je dit in'],['t'],3,6,[0.8888888888888888],0.89
seq531-0,base,"van de Week van de Waterweg. Verslaggever Tjerk van der Ende bespreekt hierin het belangrijkste nieuws uit Schiedam, Vlaardingen, Maassluis en Hoek van Holland.","van de Week van <extra_id_0> van der Ende bespreekt hierin het belangrijkste nieuws uit Schiedam, Vlaardingen, Maassluis en Hoek van Holland.","van de Week van Amsterdam van der Ende bespreekt hierin het belangrijkste nieuws uit Schiedam, Vlaardingen, Maassluis en Hoek van Holland.",['de Waterweg. Verslaggever Tjerk'],['Amsterdam'],4,6,[0.8709677419354839],0.87
seq532-0,base,Wil jij ook als eerste op de hoogte zijn van breaking news in juw regio? Zet dan je pushnotificatie aan,Wil jij ook als eerste op de hoogte zijn van breaking news in <extra_id_0> dan je pushnotificatie aan,Wil jij ook als eerste op de hoogte zijn van breaking news in de terug dan je pushnotificatie aan,['juw regio? Zet'],['de terug'],3,6,[0.8571428571428571],0.86
seq533-0,base,"Met de moord op Justin JapTjong, die betrokken was bij een vergismoord in Utrecht, mocht motorclub Caloh Wagoh zich bij Ridouan Taghi bewijzen. Dat heeft kroongetuige Tony de G. verklaard, zo werd woensdag bekend tijdens een nieuwe inleidende zitting tegen leden van de motorclub.","Met de moord op Justin JapTjong, die betrokken was bij <extra_id_0> mocht motorclub Caloh Wagoh zich bij Ridouan Taghi bewijzen. Dat heeft kroongetuige Tony de G. verklaard, zo werd woensdag bekend tijdens een nieuwe inleidende zitting tegen <extra_id_1> motorclub.","Met de moord op Justin JapTjong, die betrokken was bij de mocht motorclub Caloh Wagoh zich bij Ridouan Taghi bewijzen. Dat heeft kroongetuige Tony de G. verklaard, zo werd woensdag bekend tijdens een nieuwe inleidende zitting tegen op de mocht motorclub.","['een vergismoord in Utrecht,', 'leden van de']","['de', 'op de mocht']",7,6,"[0.9259259259259259, 0.8333333333333334]",0.88
seq534-0,base,Het Formule 1-seizoen is op 25 maart afgetrapt met de Grand Prix van Australi en eindigt na 21 races op 25 november in Abu Dhabi. Hieronder staan de tussenstanden in de kampioenschappen voor de coureurs en constructeurs. Bijgewerkt tot en met de Grand Prix van,Het <extra_id_0> 25 maart afgetrapt <extra_id_1> Prix van Australi en eindigt na 21 races op 25 november in Abu Dhabi. Hieronder staan de tussenstanden in de kampioenschappen voor de coureurs en constructeurs. Bijgewerkt tot en met de Grand Prix van,Het op 25 maart afgetrapt op de Grand Prix van Australi en eindigt na 21 races op 25 november in Abu Dhabi. Hieronder staan de tussenstanden in de kampioenschappen voor de coureurs en constructeurs. Bijgewerkt tot en met de Grand Prix van,"['Formule 1-seizoen is op', 'met de Grand']","['op', 'op de Grand']",7,6,"[0.9130434782608695, 0.25]",0.58
seq535-0,base,Het kwik schiet deze dagen tot ongekende hoogtes. De regio puft onder de tropische temperaturen en zoekt verkoeling. Volg alles over de extreme hitte in ons hitte-blog.,Het kwik schiet deze dagen tot ongekende hoogtes. De regio puft onder de tropische temperaturen en zoekt verkoeling. Volg alles <extra_id_0> in ons hitte-blog.,Het kwik schiet deze dagen tot ongekende hoogtes. De regio puft onder de tropische temperaturen en zoekt verkoeling. Volg alles op deze blog in ons hitte-blog.,['over de extreme hitte'],['op deze blog'],4,6,[0.7142857142857143],0.71
seq536-0,base,Fotograaf Cor de Kock neemt een kijkje bij toeristische trekpleisters in de regio. Deze keer nam hij een kijkje in,Fotograaf Cor de Kock neemt een kijkje bij toeristische trekpleisters in de regio. <extra_id_0> hij een kijkje in,Fotograaf Cor de Kock neemt een kijkje bij toeristische trekpleisters in de regio. De Kock neemt hij een kijkje in,['Deze keer nam'],['De Kock neemt'],3,6,[0.6923076923076923],0.69
seq537-0,base,"De sportgeschiedenis barst van de bijzondere, spectaculaire en legendarische momenten. Dit jaar belichten we elke dag een historisch sportfragment van dezelfde datum. Op 2","De sportgeschiedenis barst van de bijzondere, spectaculaire en legendarische momenten. Dit jaar belichten we elke dag een historisch sportfragment van dezelfde <extra_id_0>","De sportgeschiedenis barst van de bijzondere, spectaculaire en legendarische momenten. Dit jaar belichten we elke dag een historisch sportfragment van dezelfde en een sport.",['datum. Op 2'],['sport.'],4,6,[0.9090909090909091],0.91
seq538-0,base,Het kabinet wil de komende tien jaar het aantal ernstig zieke jongeren met een eetstoornis - vooral anorexia - flink terugdringen.,Het kabinet wil de komende <extra_id_0> aantal ernstig zieke jongeren met een eetstoornis - vooral anorexia - flink terugdringen.,Het kabinet wil de komende aantal aantal ernstig zieke jongeren met een eetstoornis - vooral anorexia - flink terugdringen.,['tien jaar het'],['aantal'],3,6,[0.8461538461538461],0.85
seq539-0,base,twee speciale kenniscentra voor de aanpak van eetstoornissen en er wordt een werkwijze opgesteld om patinten minder te voeden onder dwang.,twee speciale kenniscentra voor de aanpak van eetstoornissen en er wordt een werkwijze opgesteld <extra_id_0> te voeden onder dwang.,twee speciale kenniscentra voor de aanpak van eetstoornissen en er wordt een werkwijze opgesteld ing te voeden onder dwang.,['om patinten minder'],['ing'],3,6,[0.8888888888888888],0.89
seq540-0,base,"in de problemen gekomen voor de kust van Noorwegen. Alle 1300 opvarenden van het cruiseschip worden gevacueerd, meldt de politie","in de problemen gekomen voor de kust van Noorwegen. <extra_id_0> van het cruiseschip worden gevacueerd, meldt de politie","in de problemen gekomen voor de kust van Noorwegen. De kust van het cruiseschip worden gevacueerd, meldt de politie",['Alle 1300 opvarenden'],['De kust'],3,6,[0.9],0.9
seq541-0,base, Kan PSV stunten in Camp Nou bij rentree in miljardenbal?  Duel in Barcelona onder leiding van Griek Tasos Sidiropoulos  Volg hier straks het andere duel uit Groep B: Inter-Spurs,Kan PSV stunten <extra_id_0> rentree in miljardenbal? Duel in Barcelona onder leiding van Griek Tasos Sidiropoulos Volg hier straks het andere duel uit Groep B: Inter-Spurs,Kan PSV stunten het rentree in miljardenbal? Duel in Barcelona onder leiding van Griek Tasos Sidiropoulos Volg hier straks het andere duel uit Groep B: Inter-Spurs,['in Camp Nou bij'],['het'],4,6,[1.0],1.0
seq542-0,base,"Bij een grote brand in de Cremerstraat in Papendrecht zijn zaterdagochtend vier doden gevallen: een man en een vrouw, allebei 32 jaar oud, en twee kinderen: Esther (6) en Mordechai (4). De brand is waarschijnlijk aangestoken door n van de ouders.","Bij <extra_id_0> in de Cremerstraat in Papendrecht zijn zaterdagochtend vier doden gevallen: een man en een vrouw, allebei 32 jaar oud, en twee kinderen: Esther (6) en Mordechai (4). <extra_id_1> waarschijnlijk aangestoken door n van de ouders.","Bij een kinderen in de Cremerstraat in Papendrecht zijn zaterdagochtend vier doden gevallen: een man en een vrouw, allebei 32 jaar oud, en twee kinderen: Esther (6) en Mordechai (4). De kinderen zijn waarschijnlijk aangestoken door n van de ouders.","['een grote brand', 'De brand is']","['een kinderen', 'De kinderen zijn']",6,6,"[0.5333333333333333, 0.625]",0.58
seq543-0,base,Nog even en dan breekt een nieuw schooljaar aan. Start jij dit jaar met een studie? Dan stuit je ongetwijfeld op veel nieuwigheden. In de serie,Nog even en dan breekt een nieuw schooljaar <extra_id_0> jaar met een studie? Dan stuit je ongetwijfeld op veel nieuwigheden. In de serie,Nog even en dan breekt een nieuw schooljaar en jaar met een studie? Dan stuit je ongetwijfeld op veel nieuwigheden. In de serie,['aan. Start jij dit'],['en'],4,6,[0.9444444444444444],0.94
seq544-0,base,"<a href=""https://twitter.com/hashtag/bloedmaan?src=hash&amp;ref_src=twsrc%5Etfw"">#bloedmaan</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/bloedmaan?src=hash&amp;ref_src=twsrc%5Etfw"">#bloedmaan</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/bloedmaan?src=hash&amp;ref_src=twsrc%5Etfw"">#bloedmaan</a> <a href=""https://t",[''],[],1,6,[],
seq545-0,base,"de tien mijl (16,1 kilometer) tussen Amsterdam en Zaandam aan hun neus voorbijgaan. Een deelnemer moest bij de finish gereanimeerd worden, meldt de organisatie.","de tien mijl <extra_id_0> en Zaandam aan hun neus voorbijgaan. Een deelnemer moest bij de finish gereanimeerd worden, meldt de organisatie.","de tien mijl o en Zaandam aan hun neus voorbijgaan. Een deelnemer moest bij de finish gereanimeerd worden, meldt de organisatie.","['(16,1 kilometer) tussen Amsterdam']",['o'],4,6,[0.9696969696969697],0.97
seq546-0,base,was twee weken geleden voor een bijeenkomst in Boshotel Vlodrop. Dat laat de Veiligheidsregio Limburg-Noord weten aan deze site. Ook zijn vrouw,was twee weken geleden voor een bijeenkomst in Boshotel Vlodrop. Dat laat de <extra_id_0> aan deze site. Ook zijn vrouw,was twee weken geleden voor een bijeenkomst in Boshotel Vlodrop. Dat laat de ze site aan deze site. Ook zijn vrouw,['Veiligheidsregio Limburg-Noord weten'],['ze site'],3,6,[0.8611111111111112],0.86
seq547-0,base, | magazine | AD.nl BV de LiefdeIn de rubriek BV de Liefde vertellen lezers openlijk en anoniem over hun relatie.,| magazine | AD.nl BV de LiefdeIn de rubriek BV de Liefde vertellen <extra_id_0> anoniem over hun relatie.,| magazine | AD.nl BV de LiefdeIn de rubriek BV de Liefde vertellen de anoniem over hun relatie.,['lezers openlijk en'],['de'],3,6,[0.9444444444444444],0.94
seq548-0,base,"Met de Pyreneen achter de rug, is de dag na de rustdag er weer eens een voor de snelle mannen in het peloton. Misschien wel de laatste kans op een massasprint vr Parijs, kan Dylan Groenewegen zijn tweede individuele zege van deze Tour de France boeken? Vanaf de start om 13.30 uur mis je geen moment via dit liveblog! 12:45 LIVE |","Met de Pyreneen achter de rug, is de dag na de rustdag er weer eens een voor de snelle mannen in het peloton. Misschien wel de <extra_id_0> een massasprint vr Parijs, kan Dylan Groenewegen zijn tweede individuele zege van <extra_id_1> France boeken? Vanaf de start om 13.30 uur mis je geen <extra_id_2> liveblog! 12:45 LIVE |","Met de Pyreneen achter de rug, is de dag na de rustdag er weer eens een voor de snelle mannen in het peloton. Misschien wel de snelle mannen in een massasprint vr Parijs, kan Dylan Groenewegen zijn tweede individuele zege van de France boeken? Vanaf de start om 13.30 uur mis je geen een liveblog! 12:45 LIVE |","['laatste kans op', 'deze Tour de', 'moment via dit']","['snelle mannen in', 'de', 'een']",9,6,"[0.75, 0.8333333333333334, 0.8571428571428571]",0.81
seq549-0,base,"De man die vanmiddag is doodgeschoten in pizzeria La Piccola Baracca aan het Hugo de Grootplein in Amsterdam-West is Servir Goran Savic (49), eigenaar van het restaurant.","De man die vanmiddag is doodgeschoten in pizzeria La Piccola <extra_id_0> de Grootplein in Amsterdam-West is Servir Goran Savic (49), eigenaar van het restaurant.","De man die vanmiddag is doodgeschoten in pizzeria La Piccola De man de Grootplein in Amsterdam-West is Servir Goran Savic (49), eigenaar van het restaurant.",['Baracca aan het Hugo'],['De man'],4,6,[0.85],0.85
seq550-0,base,voorafgaand aan de herdenkingsdienst voor de overleden oud-premier Ruud Lubbers in de Laurentius en Elisabeth Kathedraal.  ANP,voorafgaand aan <extra_id_0> de overleden oud-premier Ruud Lubbers in de Laurentius en Elisabeth Kathedraal. ANP,voorafgaand aan de voor de overleden oud-premier Ruud Lubbers in de Laurentius en Elisabeth Kathedraal. ANP,['de herdenkingsdienst voor'],['de voor'],3,6,[0.72],0.72
seq551-0,base,"bij de Paul Krugerlaan, zijn vannacht opgeschrikt door een harde knal afkomstig uit Gelateria Bellagamba. Meerdere ramen zijn gesprongen door een mogelijke explosie binnenin de ijssalon.",bij <extra_id_0> vannacht opgeschrikt door een harde knal afkomstig uit Gelateria Bellagamba. Meerdere ramen zijn gesprongen door een mogelijke explosie binnenin de ijssalon.,bij de vannacht opgeschrikt door een harde knal afkomstig uit Gelateria Bellagamba. Meerdere ramen zijn gesprongen door een mogelijke explosie binnenin de ijssalon.,"['de Paul Krugerlaan', 'zijn']",['de'],4,6,[0.8888888888888888],0.89
seq552-0,base,"<a href=""https://twitter.com/hashtag/dordrecht?src=hash&amp;ref_src=twsrc%5Etfw"">#dordrecht</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dordrecht?src=hash&amp;ref_src=twsrc%5Etfw"">#dordrecht</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dordrecht?src=hash&amp;ref_src=twsrc%5Etfw"">#dordrecht</a> <a href=""https://t",[''],[],1,6,[],
seq553-0,base,Justitie heeft vandaag 20 maanden gevangenisstraf geist tegen Roy B. voor de betrokkenheid bij de dood van de Rotterdamse tiener Orlando Boldewijn. De 17-jarige jongen verdronk in februari 2018 na een seksdate in de Haagse wijk Ypenburg. B. zei tijdens de rechtszaak in Den Haag zich weinig meer te kunnen herinneren van de toedracht van Orlando's dood. Justitie verwijt hem dood door schuld en het nalaten van hulpverlenen.,Justitie heeft vandaag 20 maanden <extra_id_0> B. voor de betrokkenheid bij de dood van de Rotterdamse tiener Orlando <extra_id_1> jongen verdronk in februari 2018 na een seksdate in de <extra_id_2> B. zei tijdens de rechtszaak in Den Haag zich weinig meer te kunnen herinneren van de toedracht van Orlando's dood. Justitie verwijt hem dood door schuld en het nalaten van hulpverlenen.,Justitie heeft vandaag 20 maanden in B. voor de betrokkenheid bij de dood van de Rotterdamse tiener Orlando De jongen verdronk in februari 2018 na een seksdate in de staat B. zei tijdens de rechtszaak in Den Haag zich weinig meer te kunnen herinneren van de toedracht van Orlando's dood. Justitie verwijt hem dood door schuld en het nalaten van hulpverlenen.,"['gevangenisstraf geist tegen Roy', 'Boldewijn. De 17-jarige', 'Haagse wijk Ypenburg.']","['in', 'De', 'staat']",10,6,"[0.9354838709677419, 0.9130434782608695, 0.9523809523809523]",0.93
seq554-0,base,"Vijf enthousiaste oud-brandweerlieden, die alleen een spatbord zouden vervangen van de voormalige brandweerwagen van Woubrugge, zijn ets over de schreef gegaan met sleutelen. Ze pakten de Benford compleet aan, waardoor deze er flitsender uitziet dan ooit.","Vijf enthousiaste oud-brandweerlieden, die alleen een spatbord zouden vervangen van <extra_id_0> Woubrugge, zijn ets over de schreef gegaan met sleutelen. Ze pakten de Benford compleet aan, waardoor deze er flitsender uitziet dan ooit.","Vijf enthousiaste oud-brandweerlieden, die alleen een spatbord zouden vervangen van de Woubrugge, zijn ets over de schreef gegaan met sleutelen. Ze pakten de Benford compleet aan, waardoor deze er flitsender uitziet dan ooit.",['de voormalige brandweerwagen van'],['de'],5,6,[0.9375],0.94
