Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq461-0,large,"ondernemers zoeken hun weg op de nieuwe 1,5 meter werkvloer. Sommigen hebben hun terrassen aangepast, anderen blijven - ook nu nog - bezorgen.","ondernemers zoeken hun weg op de nieuwe 1,5 meter werkvloer. Sommigen hebben hun terrassen aangepast, anderen <extra_id_0> nu nog - bezorgen.","ondernemers zoeken hun weg op de nieuwe 1,5 meter werkvloer. Sommigen hebben hun terrassen aangepast, anderen - nu nog - bezorgen.",['blijven - ook'],['-'],3,6,[0.9230769230769231],0.92
seq462-0,large,Veenendaler Alfred Slomp winkelt met God in de supermarkt. Hij denkt bij elk artikel dat hij in zijn boodschappenmandje laadt aan hoe dat wel of niet bijdraagt aan een betere wereld. Hij geeft daar ook workshops over.,Veenendaler Alfred Slomp winkelt met God in de supermarkt. Hij denkt bij elk artikel dat hij <extra_id_0> laadt aan hoe dat wel <extra_id_1> aan een betere wereld. Hij geeft daar ook workshops over.,Veenendaler Alfred Slomp winkelt met God in de supermarkt. Hij denkt bij elk artikel dat hij heeft en laadt aan hoe dat wel ke artikel aan een betere wereld. Hij geeft daar ook workshops over.,"['in zijn boodschappenmandje', 'of niet bijdraagt']","['heeft en', 'ke artikel']",6,6,"[0.8846153846153846, 0.8235294117647058]",0.85
seq463-0,large,Er komt vooralsnog geen uitzetstop voor asielkinderen. Dat zegt VVD-fractieleider Klaas Dijkhoff na het wekelijkse coalitieoverleg. ChristenUnie en D66 spraken zich uit voor zo,Er komt vooralsnog geen uitzetstop voor asielkinderen. <extra_id_0> Dijkhoff na het wekelijkse coalitieoverleg. ChristenUnie en D66 spraken zich uit voor zo,Er komt vooralsnog geen uitzetstop voor asielkinderen. Het komt ook voor Dijkhoff na het wekelijkse coalitieoverleg. ChristenUnie en D66 spraken zich uit voor zo,['Dat zegt VVD-fractieleider Klaas'],['Het komt ook voor'],4,6,[0.84375],0.84
seq464-0,large,". <a href=""https://twitter.com/hashtag/file?src=hash&amp;ref_src=twsrc%5Etfw"">#file</a> <a href=""https://t",". <a href=""https://twitter.com/hashtag/file?src=hash&amp;ref_src=twsrc%5Etfw"">#file</a> <a href=""https://t",". <a href=""https://twitter.com/hashtag/file?src=hash&amp;ref_src=twsrc%5Etfw"">#file</a> <a href=""https://t",[''],[],1,6,[],
seq465-0,large,"5 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","5 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem <extra_id_0> Utrecht. Dit keer over het","5 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem heeft in Utrecht. Dit keer over het",['opvalt in de stad'],['heeft in'],4,6,[0.7647058823529411],0.76
seq466-0,large,"januari Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende de dag vernieuwd.","januari Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor <extra_id_0> en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende <extra_id_1>","januari Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de beste en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende een week.","['de gekste', 'mooiste', 'de dag vernieuwd.']","['de beste', 'week.']",7,6,"[0.2222222222222222, 1.0]",0.61
seq467-0,large,is sinds kort ook actief op Instagram! Volg ons hier en blijf op de hoogte van het laatste nieuws!,is sinds kort ook actief op Instagram! Volg ons hier en blijf <extra_id_0> van het laatste nieuws!,is sinds kort ook actief op Instagram! Volg ons hier en blijf ons van het laatste nieuws!,['op de hoogte'],['ons'],3,6,[0.9166666666666666],0.92
seq468-0,large,De verkeersproblemen rond de Kanaalstraat in de Utrechtse wijk Lombok zijn grotendeels toe te rekenen aan het machogedrag van jonge mannen met een niet-westerse migratieachtergrond. Dat stellen drie wijkexperts in een onderzoek dat in opdracht van de gemeente Utrecht is uitgevoerd.,De verkeersproblemen rond de Kanaalstraat in de Utrechtse wijk Lombok zijn grotendeels toe te rekenen <extra_id_0> van jonge mannen met een niet-westerse migratieachtergrond. Dat stellen drie wijkexperts in een <extra_id_1> opdracht van de gemeente Utrecht is uitgevoerd.,De verkeersproblemen rond de Kanaalstraat in de Utrechtse wijk Lombok zijn grotendeels toe te rekenen met de aanpassing van jonge mannen met een niet-westerse migratieachtergrond. Dat stellen drie wijkexperts in een bericht waar de opdracht van de gemeente Utrecht is uitgevoerd.,"['aan het machogedrag', 'onderzoek dat in']","['met de aanpassing', 'bericht waar de']",6,6,"[0.7368421052631579, 0.75]",0.74
seq469-0,large,"NIJMEGEN - Vier dagen wandelen, zweten en feesten: 580 Zeeuwen lopen deze week de Vierdaagse van Nijmegen. Wij volgen er zes.","NIJMEGEN - Vier dagen wandelen, zweten <extra_id_0> Zeeuwen lopen deze week de Vierdaagse van Nijmegen. Wij volgen er zes.","NIJMEGEN - Vier dagen wandelen, zweten wandelen. Zeeuwen lopen deze week de Vierdaagse van Nijmegen. Wij volgen er zes.",['en feesten: 580'],['wandelen.'],3,6,[0.8],0.8
seq470-0,large,Corona beheerst het dagelijkse leven. Ook in de regio Alphen. AD Groene Hart brengt dagelijks kleine nieuwsberichten in de rubriek: Corona Kort.,Corona beheerst het dagelijkse leven. Ook in de <extra_id_0> Groene Hart brengt dagelijks kleine nieuwsberichten in de rubriek: Corona Kort.,Corona beheerst het dagelijkse leven. Ook in de eerste eerste eerste. Groene Hart brengt dagelijks kleine nieuwsberichten in de rubriek: Corona Kort.,['regio Alphen. AD'],['eerste eerste eerste.'],3,6,[0.8571428571428571],0.86
seq471-0,large,"<a href=""https://twitter.com/RTV_Rijnmond?ref_src=twsrc%5Etfw"">@RTV_Rijnmond</a> <a href=""https://t","<a href=""https://twitter.com/RTV_Rijnmond?ref_src=twsrc%5Etfw"">@RTV_Rijnmond</a> <a href=""https://t","<a href=""https://twitter.com/RTV_Rijnmond?ref_src=twsrc%5Etfw"">@RTV_Rijnmond</a> <a href=""https://t",[''],[],1,6,[],
seq472-0,large,Ook vandaag protesteren duizenden boze boeren tegen de stikstofregels. Onderweg naar Den Haag maakten de protestboeren in Bilthoven een tussenstop om bij het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) hun ongenoegen te uiten. Nu zijn ze,<extra_id_0> boze boeren tegen de stikstofregels. Onderweg naar Den Haag maakten de protestboeren in Bilthoven een tussenstop om bij het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) hun ongenoegen te uiten. Nu zijn ze,en boze boeren tegen de stikstofregels. Onderweg naar Den Haag maakten de protestboeren in Bilthoven een tussenstop om bij het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) hun ongenoegen te uiten. Nu zijn ze,['Ook vandaag protesteren duizenden'],['en'],5,6,[0.9393939393939394],0.94
seq473-0,large,Den Haag. Het leger is ingezet om te voorkomen dat de boeren het Binnenhof bereiken. De A12 is afgesloten. Er staat in totaal ongeveer 100 kilometer file. Volg alle ontwikkelingen in ons liveblog.,Den Haag. Het leger is ingezet om te voorkomen dat de boeren het Binnenhof bereiken. De A12 is afgesloten. Er staat in <extra_id_0> file. Volg alle ontwikkelingen in ons liveblog.,Den Haag. Het leger is ingezet om te voorkomen dat de boeren het Binnenhof bereiken. De A12 is afgesloten. Er staat in de file. Volg alle ontwikkelingen in ons liveblog.,['totaal ongeveer 100 kilometer'],['de'],5,6,[0.9655172413793104],0.97
seq474-0,large,column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,<extra_id_0> NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,['column Saskia'],['Saskia'],2,6,[0.5384615384615384],0.54
seq475-0,large,Jules Odekerken (46) uit Vught werd op 17 november 2003 vermoord in Thailand waar hij woonde met zijn gezin. Afgelopen dinsdagavond werd zijn moordenaar opgepakt. Maar wie was Jules Odekerken en waar ging het voor hem,Jules Odekerken (46) uit Vught werd op 17 november 2003 vermoord in <extra_id_0> met zijn gezin. Afgelopen dinsdagavond werd zijn moordenaar opgepakt. Maar wie was Jules Odekerken en waar ging het voor hem,Jules Odekerken (46) uit Vught werd op 17 november 2003 vermoord in de huis met zijn gezin. Afgelopen dinsdagavond werd zijn moordenaar opgepakt. Maar wie was Jules Odekerken en waar ging het voor hem,['Thailand waar hij woonde'],['de huis'],5,6,[0.875],0.88
seq476-0,large,In n dag tijd zijn zeker 18.000 migranten de grens tussen Turkije en Europa overgestoken. Dat maakte de Turkse president Recep Tayyip Erdogan vandaag bekend. Griekenland zegt,In n dag tijd zijn zeker 18.000 migranten de grens tussen Turkije en Europa overgestoken. Dat maakte de <extra_id_0> Erdogan vandaag bekend. Griekenland zegt,In n dag tijd zijn zeker 18.000 migranten de grens tussen Turkije en Europa overgestoken. Dat maakte de Turk Erdogan vandaag bekend. Griekenland zegt,['Turkse president Recep Tayyip'],['Turk'],4,6,[0.8620689655172413],0.86
seq477-0,large,De Dordtse tuindersvereniging De Vrije Tuinder mag nog tot eind 2020 aan de Reeweg-Zuid blijven. Dat heeft de gemeente besloten. Het volkstuinencomplex zou eerder nog eind dit jaar al verhuisd moeten zijn naar de Domela Nieuwenhuisweg om plaats te maken voor nieuwbouw.,De Dordtse tuindersvereniging De Vrije Tuinder mag nog tot eind 2020 aan de Reeweg-Zuid blijven. Dat heeft de <extra_id_0> volkstuinencomplex <extra_id_1> eind dit jaar al verhuisd moeten zijn naar de Domela Nieuwenhuisweg om plaats te maken voor nieuwbouw.,De Dordtse tuindersvereniging De Vrije Tuinder mag nog tot eind 2020 aan de Reeweg-Zuid blijven. Dat heeft de Dordtse volkstuinencomplex nog eind dit jaar al verhuisd moeten zijn naar de Domela Nieuwenhuisweg om plaats te maken voor nieuwbouw.,"['gemeente besloten. Het', 'zou eerder nog']","['Dordtse', 'nog']",6,6,"[0.8636363636363636, 0.7857142857142857]",0.82
seq478-0,large,"augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee voor nieuwe cadeaus. Van een Stella e-bike (t.w.v  2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee <extra_id_0> Van een Stella e-bike (t.w.v 2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia <extra_id_1> niets missen.","augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee Van een Stella e-bike (t.w.v 2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia kun je niets missen.","['voor nieuwe cadeaus.', 'Noort', 'je wilt']","['', 'kun je']",6,6,"[1.0, 1.0]",1.0
seq479-0,large,"des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar waar te beginnen?","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar <extra_id_0>","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar dan!",['waar te beginnen?'],['dan!'],3,6,[0.8823529411764706],0.88
seq480-0,large,Zevenaar zijn vanochtend vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,<extra_id_0> vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,zijn vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,['Zevenaar zijn vanochtend'],['zijn'],3,6,[0.8333333333333334],0.83
seq481-0,large,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de filmproducent. Het gaat volgens betrokken advocaten om meer dan dertig actrices en voormalig medewerkers van Weinstein. Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de <extra_id_0> betrokken advocaten om meer dan dertig actrices en voormalig <extra_id_1> Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de opgeveer betrokken advocaten om meer dan dertig actrices en voormalig te zijn. Dat bericht The New York Times.,"['filmproducent. Het gaat volgens', 'medewerkers van Weinstein.']","['opgeveer', 'te zijn.']",7,6,"[0.8709677419354839, 0.8076923076923077]",0.84
seq482-0,large,"Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs al druk bezig voor volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs <extra_id_0> volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs zijn volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.",['al druk bezig voor'],['zijn'],5,6,[0.8888888888888888],0.89
seq483-0,large,". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is <extra_id_0> je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is Javascript in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",['Javascript nodig. Momenteel staat dit in'],['Javascript in'],6,6,[0.675],0.68
seq484-0,large,"<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t",[''],[],1,6,[],
seq485-0,large,"Het lichaam van de in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","<extra_id_0> in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","Op deze site in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.",['Het lichaam van de'],['Op deze site'],5,6,[0.8333333333333334],0.83
seq486-0,large,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM in de dagelijkse update.,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM <extra_id_0>,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM voor deze week.,['in de dagelijkse update.'],['week.'],5,6,[0.8333333333333334],0.83
seq487-0,large,15 bekende schrijvers hebben speciaal voor tijdens de coronacrisis korte verhalen geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks nieuwe verhalen vinden op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de <extra_id_0> geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks <extra_id_1> op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de huis geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks zijn op NLblijftThuis. Vandaag het korte verhaal van,"['coronacrisis korte verhalen', 'nieuwe verhalen vinden']","['huis', 'zijn']",6,6,"[0.9259259259259259, 0.9090909090909091]",0.92
