,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
324,seq324-0,base,"Arrestaties: hulp zelfmoord Een 58-jarige man uit het Drentse Nieuw Annerveen en een 77-jarige vrouw zijn aangehouden op verdenking van levensberoving op verzoek en hulp bij zelfdoding van een 81-jarige vrouw uit Groningen.  De twee zijn consulenten van de Drentse Stichting De Einder Noord, die informatie en begeleiding biedt aan mensen die een einde aan hun leven willen maken",Arrestaties: hulp zelfmoord Een 58-jarige man uit het Drentse Nieuw Annerveen en een 77-jarige vrouw zijn aangehouden op verdenking van levensberoving op verzoek en hulp bij zelfdoding van een 81-jarige vrouw uit Groningen. De twee zijn <extra_id_0> Drentse Stichting De <extra_id_1> informatie en begeleiding biedt aan <extra_id_2> einde aan hun leven willen maken,Arrestaties: hulp zelfmoord Een 58-jarige man uit het Drentse Nieuw Annerveen en een 77-jarige vrouw zijn aangehouden op verdenking van levensberoving op verzoek en hulp bij zelfdoding van een 81-jarige vrouw uit Groningen. De twee zijn werkzaam bij de Drentse Stichting De Nieuwe Weg die informatie en begeleiding biedt aan mensen die een einde aan hun leven willen maken,"['consulenten van de', 'Einder Noord', 'die', 'mensen die een']","['werkzaam bij de', 'Nieuwe Weg die', 'mensen die een']",9,15.0,1,"[0.7777777777777778, 0.7857142857142857, 0.7857142857142857]",0.78
325,seq325-0,base,"Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank in 2009.  Foto ANP Paarlberg werd in 2010 al veroordeeld vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder was afgeperst van vastgoedhandelaar Willem Endstra en voor valsheid in geschrifte, belastingfraude en oplichting","Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank in 2009. Foto ANP Paarlberg werd <extra_id_0> vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder was afgeperst van vastgoedhandelaar Willem Endstra en <extra_id_1> geschrifte, belastingfraude en oplichting","Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank in 2009. Foto ANP Paarlberg werd verdacht vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder was afgeperst van vastgoedhandelaar Willem Endstra en zijn geschrifte, belastingfraude en oplichting","['in 2010 al veroordeeld', 'voor valsheid in']","['verdacht', 'zijn']",7,15.0,1,"[0.8181818181818182, 0.875]",0.85
326,seq326-0,base,"'De pers wilde van ons af en kijk, dat is haar uiteindelijk goed gelukt'; Korpschef Wiarda over IRT-affaire en zijn transfer UTRECHT, 12 OKT.  Het beeldje staat op de vensterbank, achter de gordijnen","<extra_id_0> wilde van ons af en kijk, dat is haar uiteindelijk goed gelukt'; Korpschef Wiarda over IRT-affaire en zijn transfer UTRECHT, 12 <extra_id_1> staat op de vensterbank, achter de gordijnen","'Ze wilde van ons af en kijk, dat is haar uiteindelijk goed gelukt'; Korpschef Wiarda over IRT-affaire en zijn transfer UTRECHT, 12 juli. De kraan staat op de vensterbank, achter de gordijnen","['""\'De pers""', 'OKT. Het beeldje']","[""'Ze"", 'juli. De kraan']",5,15.0,1,"[0.8, 0.8125]",0.81
327,seq327-0,base,"Rotterdam.  Twee mannen bereiden een claim voor tegen de katholieke kerk, vanwege seksueel misbruik in een jongensinternaat",Rotterdam. Twee mannen bereiden een claim voor tegen de katholieke <extra_id_0> misbruik in een jongensinternaat,Rotterdam. Twee mannen bereiden een claim voor tegen de katholieke kerk en zetten misbruik in een jongensinternaat,"['kerk', 'vanwege seksueel']",['kerk en zetten'],3,15.0,1,[0.7142857142857143],0.71
329,seq329-0,base,Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding van Figaro van Odn von Horvth door Stichting Theater het Amsterdamse Bos.  Vertaling en bewerking: Frances Sanders en Martine Vosmaer,Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding van Figaro van <extra_id_0> Stichting Theater het Amsterdamse Bos. Vertaling en bewerking: Frances Sanders en Martine Vosmaer,Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding van Figaro van de Stichting Theater het Amsterdamse Bos. Vertaling en bewerking: Frances Sanders en Martine Vosmaer,['Odn von Horvth door'],['de'],4,15.0,1,[0.9473684210526315],0.95
330,seq330-0,base,In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden (Assange verzet zich bij hof tegen ,In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden (Assange <extra_id_0> hof tegen,In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden (Assange komt het hof tegen,['verzet zich bij'],['komt het'],3,15.0,1,[0.8],0.8
331,seq331-0,base,"Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 Libanezen TEL AVIV, 5 MAART.  Israel houdt al jaren 21 Libanezen vast als onderpand voor een eventuele uitwisseling tegen Israelische gevangenen, onder wie de boordwerktuigkundige Ron Arad, wiens vliegtuig in 1986 boven Libanon werd neergeschoten","Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 Libanezen TEL AVIV, 5 MAART. Israel houdt al jaren 21 Libanezen vast als onderpand voor een eventuele uitwisseling tegen Israelische gevangenen, <extra_id_0> boordwerktuigkundige Ron Arad, <extra_id_1> boven Libanon werd neergeschoten","Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 Libanezen TEL AVIV, 5 MAART. Israel houdt al jaren 21 Libanezen vast als onderpand voor een eventuele uitwisseling tegen Israelische gevangenen, zoals boordwerktuigkundige Ron Arad, die boven Libanon werd neergeschoten","['onder wie de', 'wiens vliegtuig in 1986']","['zoals', 'die']",7,15.0,1,"[1.0, 0.9130434782608695]",0.96
332,seq332-0,base,`Ethiopi drong ons de oorlog op' De Eritrese president Issayas Aferworki is vandaag op bezoek in Nederland.  De in eigen land uiterst populaire politicus is tevens een sluw militair,`Ethiopi drong ons de oorlog op' <extra_id_0> Aferworki is vandaag op bezoek in Nederland. De in eigen land uiterst populaire politicus is tevens een sluw militair,`Ethiopi drong ons de oorlog op' De heer Aferworki is vandaag op bezoek in Nederland. De in eigen land uiterst populaire politicus is tevens een sluw militair,['De Eritrese president Issayas'],['De heer'],4,15.0,1,[0.7931034482758621],0.79
333,seq333-0,base,"Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te dringen, treft minister Eurlings (Verkeer en Waterstaat, CDA) nieuwe maatregelen.  Zo wil hij notoire verkeersovertreders hun rijbewijs sneller afnemen","Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te dringen, treft minister Eurlings (Verkeer en Waterstaat, CDA) nieuwe maatregelen. Zo <extra_id_0> verkeersovertreders hun <extra_id_1> afnemen","Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te dringen, treft minister Eurlings (Verkeer en Waterstaat, CDA) nieuwe maatregelen. Zo kunnen verkeersovertreders hun vlucht afnemen","['wil hij notoire', 'rijbewijs sneller']","['kunnen', 'vlucht']",5,15.0,1,"[0.9333333333333333, 1.0]",0.97
334,seq334-0,base,"Internatio-Mller uit de rode cijfers ROTTERDAM, 17 APRIL.  Het transport-, installatie- en handelsconcern Internatio-Mller heeft het afgelopen jaar een winst geboekt van 30,1 miljoen gulden","Internatio-Mller uit de rode cijfers ROTTERDAM, 17 APRIL. Het transport-, installatie- en handelsconcern Internatio-Mller heeft het afgelopen jaar <extra_id_0> 30,1 miljoen gulden","Internatio-Mller uit de rode cijfers ROTTERDAM, 17 APRIL. Het transport-, installatie- en handelsconcern Internatio-Mller heeft het afgelopen jaar een winst van 30,1 miljoen gulden",['een winst geboekt van'],['een winst van'],4,15.0,1,[0.38095238095238093],0.38
335,seq335-0,base,"De surseance van Wassenaar Nu de inflatie toeneemt naar 4,5 procent en de looneisen verder stijgen, dreigt Nederland terecht te komen in een loon-prijsspiraal.  Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","De surseance van <extra_id_0> inflatie toeneemt naar 4,5 procent en de looneisen verder <extra_id_1> terecht te komen in een loon-prijsspiraal. Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","De surseance van betaling moet worden ingediend als de inflatie toeneemt naar 4,5 procent en de looneisen verder dreigen terecht te komen in een loon-prijsspiraal. Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","['Wassenaar Nu de', 'stijgen', 'dreigt Nederland']","['betaling moet worden ingediend als de', 'dreigen']",6,15.0,1,"[0.8108108108108109, 0.5714285714285714]",0.69
339,seq339-0,base,"Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL.  De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en prijsstijging krijgen van anderhalf procent","Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL. De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en <extra_id_0> procent","Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL. De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en werkwinst meer dan 10 procent",['prijsstijging krijgen van anderhalf'],['werkwinst meer dan 10'],4,15.0,1,[0.8],0.8
340,seq340-0,base,"Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit WK zo ver is gekomen.  We kunnen niemand iets verwijten, we hebben alles gegeven, zei Robben na afloop van de halve finale","Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit <extra_id_0> is gekomen. We kunnen niemand <extra_id_1> hebben alles gegeven, <extra_id_2> afloop van de halve finale","Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit seizoen bij elkaar is gekomen. We kunnen niemand verleiden, maar we hebben alles gegeven, na afloop van de halve finale","['WK zo ver', 'iets verwijten', 'we', 'zei Robben na']","['seizoen bij elkaar', 'verleiden, maar we', 'na']",9,15.0,1,"[0.7222222222222222, 0.8888888888888888, 1.0]",0.87
341,seq341-0,base,"Herdenkingsdienst Sharon begonnen, begrafenis volgt later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen.  Foto Reuters / Ronen Zvulun In Isral is vanochtend de uitvaart van oud-premier Aril Sharon begonnen",Herdenkingsdienst Sharon <extra_id_0> later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen. Foto Reuters / Ronen Zvulun In <extra_id_1> de uitvaart van oud-premier Aril Sharon begonnen,Herdenkingsdienst Sharon begint later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen. Foto Reuters / Ronen Zvulun In Israël is de uitvaart van oud-premier Aril Sharon begonnen,"['begonnen', 'begrafenis volgt', 'Isral is vanochtend']","['begint', 'Israël is']",6,15.0,1,"[0.5, 0.75]",0.62
342,seq342-0,base,"Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de opwarming van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken.  Mij valt op, als ik met wetenschappers spreek, dat de toonzetting van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de gevolgen van klimaatverandering","Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de <extra_id_0> aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd <extra_id_1> een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken. Mij valt op, als ik met wetenschappers spreek, dat <extra_id_2> hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over <extra_id_3> klimaatverandering","Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de toestand van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken. Mij valt op, als ik met wetenschappers spreek, dat de inhoud van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de klimaatverandering","['opwarming van de', 'te worden met', 'de toonzetting van', 'de gevolgen van']","['toestand van de', 'te worden met', 'de inhoud van', 'de']",12,15.0,1,"[0.5, 0.0, 0.5555555555555556, 0.8666666666666667]",0.48
343,seq343-0,base,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie economen die onderzoek doen naar prijsvorming op de beurs.  Twee van hen hebben volstrekt tegengestelde theorien,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie <extra_id_0> naar prijsvorming op de beurs. Twee van hen hebben volstrekt tegengestelde theorien,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie onderzoekers naar prijsvorming op de beurs. Twee van hen hebben volstrekt tegengestelde theorien,['economen die onderzoek doen'],['onderzoekers'],4,15.0,1,[0.6666666666666666],0.67
345,seq345-0,base,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele hypotheek.  De actiegroep eist dat de bank de verdubbeling van ,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele <extra_id_0> eist dat <extra_id_1> de verdubbeling van,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele vergoeding. De actiegroep eist dat de bank de verdubbeling van,"['hypotheek. De actiegroep', 'de bank']","['vergoeding. De actiegroep', 'de bank']",5,15.0,1,"[0.36, 0.0]",0.18
346,seq346-0,base,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch.  In de Thalys uit Parijs las ik in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken als `cultureel commentator' heeft mogen vermaken in Amsterdam,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch. In de Thalys uit Parijs las <extra_id_0> Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken <extra_id_1> heeft mogen vermaken in Amsterdam,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch. In de Thalys uit Parijs las ik in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken lang heeft mogen vermaken in Amsterdam,"['ik in een', '""als `cultureel commentator\'""']","['ik in een', 'lang']",6,15.0,1,"[0.0, 0.9310344827586207]",0.47
348,seq348-0,base,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi.  Er is weinig reden tot feestvreugde,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi. Er <extra_id_0> feestvreugde,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi. Er is feestvreugde,['is weinig reden tot'],['is'],4,15.0,1,[0.8947368421052632],0.89
349,seq349-0,base,"Zes-maands winst Zweedse SKF scherp omlaag De winst van het Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar ","Zes-maands winst Zweedse SKF scherp omlaag De <extra_id_0> concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar","Zes-maands winst Zweedse SKF scherp omlaag De winst van het Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar",['winst van het Zweedse'],['winst van het Zweedse'],4,15.0,1,[0.0],0.0
