,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
335,seq335-0,xl,"De surseance van Wassenaar Nu de inflatie toeneemt naar 4,5 procent en de looneisen verder stijgen, dreigt Nederland terecht te komen in een loon-prijsspiraal.  Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","De surseance van <extra_id_0> inflatie toeneemt naar 4,5 procent en de looneisen verder <extra_id_1> terecht te komen in een loon-prijsspiraal. Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","De surseance van betaling komt als de inflatie toeneemt naar 4,5 procent en de looneisen verder stijgen om terecht te komen in een loon-prijsspiraal. Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging","['Wassenaar Nu de', 'stijgen', 'dreigt Nederland']","['betaling komt als de', 'stijgen om']",6,15,1,"[0.75, 0.3]",0.53
339,seq339-0,xl,"Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL.  De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en prijsstijging krijgen van anderhalf procent","Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL. De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en <extra_id_0> procent","Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL. De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en winstverhoging van 1 procent",['prijsstijging krijgen van anderhalf'],['winstverhoging van 1'],4,15,1,[0.6857142857142857],0.69
340,seq340-0,xl,"Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit WK zo ver is gekomen.  We kunnen niemand iets verwijten, we hebben alles gegeven, zei Robben na afloop van de halve finale","Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit <extra_id_0> is gekomen. We kunnen niemand <extra_id_1> hebben alles gegeven, <extra_id_2> afloop van de halve finale","Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penaltys tegen Argentini, maar zijn ook trots dat Oranje dit toernooi zo dichtbij is gekomen. We kunnen niemand tekort doen. We hebben alles gegeven, zei Van Gaal na afloop van de halve finale","['WK zo ver', 'iets verwijten', 'we', 'zei Robben na']","['toernooi zo dichtbij', 'tekort doen. We', 'zei Van Gaal na']",9,15,1,"[0.8, 0.8666666666666667, 0.9333333333333333]",0.87
341,seq341-0,xl,"Herdenkingsdienst Sharon begonnen, begrafenis volgt later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen.  Foto Reuters / Ronen Zvulun In Isral is vanochtend de uitvaart van oud-premier Aril Sharon begonnen",Herdenkingsdienst Sharon <extra_id_0> later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen. Foto Reuters / Ronen Zvulun In <extra_id_1> de uitvaart van oud-premier Aril Sharon begonnen,Herdenkingsdienst Sharon begint later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Isralische parlement (Knesset) ingedragen. Foto Reuters / Ronen Zvulun In Israël is de uitvaart van oud-premier Aril Sharon begonnen,"['begonnen', 'begrafenis volgt', 'Isral is vanochtend']","['begint', 'Israël is']",6,15,1,"[0.5, 0.75]",0.62
342,seq342-0,xl,"Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de opwarming van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken.  Mij valt op, als ik met wetenschappers spreek, dat de toonzetting van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de gevolgen van klimaatverandering","Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de <extra_id_0> aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd <extra_id_1> een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken. Mij valt op, als ik met wetenschappers spreek, dat <extra_id_2> hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over <extra_id_3> klimaatverandering","Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de verwarming van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken. Mij valt op, als ik met wetenschappers spreek, dat de reactie op hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de klimaatverandering","['opwarming van de', 'te worden met', 'de toonzetting van', 'de gevolgen van']","['verwarming van de', 'te worden met', 'de reactie op', 'de']",12,15,1,"[0.17647058823529413, 0.0, 0.6666666666666666, 0.8666666666666667]",0.43
343,seq343-0,xl,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie economen die onderzoek doen naar prijsvorming op de beurs.  Twee van hen hebben volstrekt tegengestelde theorien,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie <extra_id_0> naar prijsvorming op de beurs. Twee van hen hebben volstrekt tegengestelde theorien,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie economen die zich hebben gebogen over de vraag naar prijsvorming op de beurs. Twee van hen hebben volstrekt tegengestelde theorien,['economen die onderzoek doen'],['economen die zich hebben gebogen over de vraag'],4,15,1,[0.5869565217391305],0.59
345,seq345-0,xl,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele hypotheek.  De actiegroep eist dat de bank de verdubbeling van ,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele <extra_id_0> eist dat <extra_id_1> de verdubbeling van,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele beurswaarde. De groep eist dat de bank de verdubbeling van,"['hypotheek. De actiegroep', 'de bank']","['beurswaarde. De groep', 'de bank']",5,15,1,"[0.6666666666666666, 0.0]",0.33
346,seq346-0,xl,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch.  In de Thalys uit Parijs las ik in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken als `cultureel commentator' heeft mogen vermaken in Amsterdam,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch. In de Thalys uit Parijs las <extra_id_0> Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken <extra_id_1> heeft mogen vermaken in Amsterdam,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch. In de Thalys uit Parijs las ik de Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken lang heeft mogen vermaken in Amsterdam,"['ik in een', '""als `cultureel commentator\'""']","['ik de', 'lang']",6,15,1,"[0.5555555555555556, 0.9310344827586207]",0.74
348,seq348-0,xl,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi.  Er is weinig reden tot feestvreugde,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi. Er <extra_id_0> feestvreugde,Democratie Ethiopi staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopi. Er was veel feestvreugde,['is weinig reden tot'],['was veel'],4,15,1,[0.7894736842105263],0.79
349,seq349-0,xl,"Zes-maands winst Zweedse SKF scherp omlaag De winst van het Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar ","Zes-maands winst Zweedse SKF scherp omlaag De <extra_id_0> concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar","Zes-maands winst Zweedse SKF scherp omlaag De Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar",['winst van het Zweedse'],['Zweedse'],4,15,1,[0.6666666666666666],0.67
350,seq350-0,xl,"Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever toeristen uit te melken dan op prijs te concurreren.  Bind licenties aan personen en beperk het aantal, vinden Marcel Canoy en Broos Baanders",Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever toeristen uit te melken dan op prijs te concurreren. Bind licenties aan personen en beperk het <extra_id_0> Marcel <extra_id_1> Baanders,"Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever toeristen uit te melken dan op prijs te concurreren. Bind licenties aan personen en beperk het aantal taxi’s. Marcel Huizinga, Willem Baanders","['aantal', 'vinden', 'Canoy en Broos']","['aantal taxi’s.', 'Huizinga, Willem']",5,15,1,"[0.5714285714285714, 0.8125]",0.69
351,seq351-0,xl,"In de verschillende torens zijn oude wapenuitrustingen martelwerktuigen en de echte kroonjuwelen te zien.  Beefeaters geven de rondleidingen, er zijn ","In de verschillende torens zijn oude wapenuitrustingen martelwerktuigen <extra_id_0> kroonjuwelen te zien. Beefeaters geven de rondleidingen, er zijn","In de verschillende torens zijn oude wapenuitrustingen martelwerktuigen en kroonjuwelen te zien. Beefeaters geven de rondleidingen, er zijn",['en de echte'],['en'],3,15,1,[0.8181818181818182],0.82
352,seq352-0,xl,"Michel Houellebecq in 2010 Foto ANP Michel Houellebecq heeft de promotie van zijn nieuwe roman Soumission opgeschort, zo meldt De Standaard.  De Franse auteur was bevriend met de econoom Bernard Maris, een van de slachtoffers bij de aanslag in Parijs","Michel Houellebecq in 2010 Foto ANP Michel Houellebecq heeft de promotie van zijn nieuwe roman Soumission opgeschort, zo meldt <extra_id_0> Franse auteur was bevriend met de econoom Bernard Maris, <extra_id_1> slachtoffers bij de aanslag in Parijs","Michel Houellebecq in 2010 Foto ANP Michel Houellebecq heeft de promotie van zijn nieuwe roman Soumission opgeschort, zo meldt Le Figaro. De Franse auteur was bevriend met de econoom Bernard Maris, een van de slachtoffers bij de aanslag in Parijs","['De Standaard. De', 'een van de']","['Le Figaro. De', 'een van de']",6,15,1,"[0.5, 0.0]",0.25
354,seq354-0,xl,Oezbeek veroordeeld tot levenslang voor aanslag Stockholm Rakhmat Akilov reed in april 2017 in op een groep voetgangers in de Zweedse hoofdstad.  Vijf mensen kwamen om het leven,Oezbeek veroordeeld tot levenslang voor aanslag Stockholm Rakhmat Akilov reed in <extra_id_0> een groep voetgangers in de Zweedse hoofdstad. Vijf mensen kwamen om het leven,Oezbeek veroordeeld tot levenslang voor aanslag Stockholm Rakhmat Akilov reed in mei 2015 op een groep voetgangers in de Zweedse hoofdstad. Vijf mensen kwamen om het leven,['april 2017 in op'],['mei 2015 op'],4,15,1,[0.5],0.5
355,seq355-0,xl,"Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse blokkade tegen de toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie.  Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor kerstmis dit jaar zou moeten plaatsvinden, uitstellen","Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse <extra_id_0> toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie. Het CDA <extra_id_1> ratificatie van het desbetreffende toetredingsverdrag, die nog voor <extra_id_2> zou moeten plaatsvinden, uitstellen","Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse reactie op de toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie. Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor de zomer zou moeten plaatsvinden, uitstellen","['blokkade tegen de', 'wil de', 'kerstmis dit jaar']","['reactie op de', 'wil de', 'de zomer']",8,15,1,"[0.7058823529411765, 0.0, 0.8235294117647058]",0.51
356,seq356-0,xl,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping.  The Violence of Everyday Life in Brazil door Nancy Scheper-Hughes 614 blz,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping. The Violence of Everyday <extra_id_0> door Nancy Scheper-Hughes 614 blz,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping. The Violence of Everyday Life door Nancy Scheper-Hughes 614 blz,['Life in Brazil'],['Life'],3,15,1,[0.7142857142857143],0.71
357,seq357-0,xl,"""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden, vindt voorzitter Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan.  Gisteren organiseerde ze een conferentie in Den Haag, met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Rinnooy Kan van het VNO, en vice-voorzitter Adelmund van het FNV","""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond <extra_id_0> Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan. Gisteren organiseerde ze een conferentie in <extra_id_1> onder meer minister Ritzen (onderwijs), premier Lubbers, <extra_id_2> Kan van het VNO, en vice-voorzitter Adelmund <extra_id_3>","""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden"", zegt Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan. Gisteren organiseerde ze een conferentie in Den Haag met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Kan van het VNO, en vice-voorzitter Adelmund van de VVD","['houden', 'vindt voorzitter', 'Den Haag', 'met', 'voorzitter Rinnooy', 'van het FNV']","['houden"", zegt', 'Den Haag met', 'voorzitter', 'VVD']",11,15,1,"[0.5384615384615384, 0.8125, 1.0, 1.0]",0.84
358,seq358-0,xl,"Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2009.  Dubai's stock market rose 10","Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, <extra_id_0> stock <extra_id_1>","Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2019. The stock market in Dubai...","['""2009. Dubai\'s""', 'market rose 10']","['2019. The', 'Dubai...']",5,15,1,"[0.6666666666666666, 1.0]",0.83
361,seq361-0,xl,"Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week.  Eenentwintig grote aanbieders, waaronder Bouwfonds REIM en Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe fondsen toetsen door een onafhankelijke stichting","Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week. Eenentwintig grote aanbieders, waaronder <extra_id_0> Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe <extra_id_1> een onafhankelijke stichting","Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week. Eenentwintig grote aanbieders, waaronder ook Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe projecten beoordelen door een onafhankelijke stichting","['Bouwfonds REIM en', 'fondsen toetsen door']","['ook', 'projecten beoordelen door']",6,15,1,"[0.8823529411764706, 0.52]",0.7
