,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
364,seq364-0,small,"Het opzwepende geluid van de Caribische brassband staat in schril contrast met het grauwe herfstweer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer.  Meer dan honderd mensen, onder wie medewerkers en patinten van het failliete MC Slotervaartziekenhuis, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","Het opzwepende geluid van de Caribische brassband staat in schril contrast met <extra_id_0> buiten, <extra_id_1> ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer. Meer dan honderd mensen, onder wie medewerkers en patinten van het <extra_id_2> zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","Het opzwepende geluid van de Caribische brassband staat in schril contrast met de klank van buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer. Meer dan honderd mensen, onder wie medewerkers en patinten van het publiek, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","['het grauwe herfstweer', 'maar in de', 'failliete MC Slotervaartziekenhuis,']","['de klank van', 'maar in de', 'publiek,']",9,15.0,1,"[0.8095238095238095, 0.0, 0.8571428571428571]",0.56
365,seq365-0,small,"Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft de ziekte van Besnier-Boeck gehad.  Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) <extra_id_0> Besnier-Boeck gehad. Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft leed aan ziekte van Besnier-Boeck gehad. Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd",['heeft de ziekte van'],['heeft leed aan ziekte van'],4,15.0,1,[0.28],0.28
366,seq366-0,small,"Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV.  Het Amerikaanse Northwest Airlines, waarin KLM een economisch belang van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden","Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV. Het Amerikaanse Northwest Airlines, waarin KLM <extra_id_0> van 20 procent heeft, is op zoek naar een lening van 300 <extra_id_1> een dreigend bankroet af te wenden","Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV. Het Amerikaanse Northwest Airlines, waarin KLM een winst van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden","['een economisch belang', 'miljoen dollar om']","['een winst', 'miljoen dollar om']",6,15.0,1,"[0.7142857142857143, 0.0]",0.36
367,seq367-0,small,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT).  Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de KMT in de presidentsverkiezingen van vorige week,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT). Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van <extra_id_0> de presidentsverkiezingen <extra_id_1>,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT). Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de kandidatenlijst voor de presidentsverkiezingen,"['de KMT in', 'van vorige week']","['de kandidatenlijst voor', '']",6,15.0,1,"[0.782608695652174, 1.0]",0.89
369,seq369-0,small,"Man voor marmer Als je maar oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek.  Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt als het er opeens niet meer is","Man voor marmer <extra_id_0> oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek. Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt <extra_id_1> opeens niet meer is","Man voor marmer dat oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek. Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt dat opeens niet meer is","['Als je maar', 'als het er']","['dat', 'dat']",6,15.0,1,"[0.9090909090909091, 0.9]",0.9
371,seq371-0,small,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het conflict in Darfur aan.  De rechters moeten nu beslissen of er voldoende bewijs is voor een strafproces,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het <extra_id_0> aan. De rechters moeten nu beslissen of er voldoende bewijs is voor <extra_id_1>,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het kabinet aan. De rechters moeten nu beslissen of er voldoende bewijs is voor de aanval.,"['conflict in Darfur', 'een strafproces']","['kabinet', 'aanval.']",5,15.0,1,"[0.8888888888888888, 0.8666666666666667]",0.88
372,seq372-0,small,"Vertrouwen ondernemers in economie naar laagste peil in 2,5 jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt.  Ondernemers zagen in juli vooral minder orders binnenkomen",Vertrouwen ondernemers in economie naar laagste peil in <extra_id_0> Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt. Ondernemers zagen in juli <extra_id_1> binnenkomen,Vertrouwen ondernemers in economie naar laagste peil in tweenhalf jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt. Ondernemers zagen in juli naar binnenkomen,"['2,5 jaar', 'vooral minder orders']","['tweenhalf jaar', 'naar']",5,15.0,1,"[0.6428571428571429, 0.9]",0.77
373,seq373-0,small,NRC-avond 100 jaar Bauhaus: invloeden en mythes Naar aanleiding van de tentoonstelling nederland  bauhaus,NRC-avond 100 jaar Bauhaus: invloeden <extra_id_0> Naar aanleiding van de tentoonstelling nederland bauhaus,NRC-avond 100 jaar Bauhaus: invloeden van de tentoonstelling Naar aanleiding van de tentoonstelling nederland bauhaus,['en mythes'],['van de tentoonstelling'],2,15.0,1,[0.8181818181818182],0.82
376,seq376-0,small,"Participatiesamenleving.  Nee, de oude verzorgingsstaat De troonrede klinkt als van Mars, maar komt neer op de oude Venus","Participatiesamenleving. Nee, de oude <extra_id_0> klinkt als van Mars, maar komt neer op de oude Venus","Participatiesamenleving. Nee, de oude Venus klinkt als van Mars, maar komt neer op de oude Venus",['verzorgingsstaat De troonrede'],['Venus'],3,15.0,1,[0.896551724137931],0.9
378,seq378-0,small,"De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614).  Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie genoot, bestaat slechts n schilderij dat samen met alle mythes rond Bthory voor Baerveldt het uitgangspunt voor bijna al haar werk vormt","De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614). Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie <extra_id_0> n schilderij dat samen met alle mythes rond <extra_id_1> Baerveldt het uitgangspunt voor bijna al <extra_id_2>","De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614). Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie hebben, is n schilderij dat samen met alle mythes rond de Baerveldt het uitgangspunt voor bijna al zijn oeuvre.","['genoot', 'bestaat slechts', 'Bthory voor', 'haar werk vormt']","['hebben, is', 'de', 'oeuvre.']",8,15.0,1,"[0.8, 0.9333333333333333, 0.8181818181818182]",0.85
379,seq379-0,small,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof.  Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof. Schrijf je in om deze politieke <extra_id_0> ontvangen,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof. Schrijf je in om deze politieke brief te ontvangen,['nieuwsbrief per mail te'],['brief te'],4,15.0,1,[0.6521739130434783],0.65
380,seq380-0,small,'Je moet vroeg met snooker beginnen' Zonder pak speel ik beter.  Die strik die knelt en kriebelt nogal,'Je moet vroeg met snooker beginnen' <extra_id_0> ik beter. Die strik die knelt en kriebelt nogal,'Je moet vroeg met snooker beginnen' weet ik beter. Die strik die knelt en kriebelt nogal,['Zonder pak speel'],['weet'],3,15.0,1,[0.875],0.88
381,seq381-0,small,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kritiek.  In WO II ontkwam hij aan het kamp toen hij Schubert speelde,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof <extra_id_0> In WO II ontkwam hij aan het kamp <extra_id_1> speelde,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kracht. In WO II ontkwam hij aan het kamp en speelde,"['als kritiek.', 'toen hij Schubert']","['als kracht.', 'en']",5,15.0,1,"[0.4166666666666667, 0.8823529411764706]",0.65
382,seq382-0,small,"Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met hedendaags circus.  In No Sweat, van de Britse Generating Company, leeft een groep vrouwen zich uit op aerial techniques, waaronder varianten op tissu en trapeze","Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met <extra_id_0> No Sweat, van de Britse Generating Company, leeft een groep vrouwen <extra_id_1> aerial techniques, waaronder varianten op tissu en trapeze","Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met de mannen. No Sweat, van de Britse Generating Company, leeft een groep vrouwen met aerial techniques, waaronder varianten op tissu en trapeze","['hedendaags circus. In', 'zich uit op']","['de mannen.', 'met']",6,15.0,1,"[0.8095238095238095, 0.9090909090909091]",0.86
383,seq383-0,small,Offensief met gerbera's en rozen Mexico wil de wereld gaan veroveren met bloemen.  Met Nederlandse technologie wordt de aanval ingezet op de dominante positie van `Aalsmeer',Offensief met gerbera's en rozen Mexico wil de <extra_id_0> bloemen. Met Nederlandse technologie wordt de aanval ingezet op de dominante positie van `Aalsmeer',Offensief met gerbera's en rozen Mexico wil de aanval van bloemen. Met Nederlandse technologie wordt de aanval ingezet op de dominante positie van `Aalsmeer',['wereld gaan veroveren met'],['aanval van'],4,15.0,1,[0.76],0.76
384,seq384-0,small,Hoekstra belooft in te grijpen na nieuwe kritiek op accountants Jaarrekeningen Het controlewerk door accountants is nog steeds onder de maat.  Minister Hoekstra wil fundamentele maatregelen nemen,Hoekstra belooft in te grijpen na nieuwe kritiek op accountants Jaarrekeningen <extra_id_0> is nog steeds onder de maat. Minister Hoekstra wil fundamentele maatregelen nemen,Hoekstra belooft in te grijpen na nieuwe kritiek op accountants Jaarrekeningen De accountant is nog steeds onder de maat. Minister Hoekstra wil fundamentele maatregelen nemen,['Het controlewerk door accountants'],['De accountant'],4,15.0,1,[0.6363636363636364],0.64
385,seq385-0,small,"Staatsoliebedrijf is schuldig aan ontploffing Guadalajara MEXICO-STAD, 27 APRIL.  De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven kwamen, is te wijten aan een lekkage in een opslagtank met benzine van de Mexicaanse staatsoliemaatschappij Petrleos de Mxico (Pemex)","Staatsoliebedrijf is <extra_id_0> Guadalajara MEXICO-STAD, 27 APRIL. De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven <extra_id_1> wijten aan een lekkage in een opslagtank met <extra_id_2> de Mexicaanse staatsoliemaatschappij Petrleos de Mxico (Pemex)","Staatsoliebedrijf is in Guadalajara MEXICO-STAD, 27 APRIL. De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven kwamen, is te wijten aan een lekkage in een opslagtank met olie van de Mexicaanse staatsoliemaatschappij Petrleos de Mxico (Pemex)","['schuldig aan ontploffing', 'kwamen', 'is te', 'benzine van']","['in', 'kwamen, is te', 'olie van']",8,15.0,1,"[0.9166666666666666, 0.5384615384615384, 0.75]",0.74
387,seq387-0,small,Pillendoos stuurt sms als patint pil vergeet Een beetje Big Brother is het wel: de elektronische pillendoos.  Die stuurt je een sms als je vergeten bent je pillen in te nemen,Pillendoos stuurt sms als patint pil vergeet Een beetje Big Brother <extra_id_0> de elektronische pillendoos. Die stuurt je <extra_id_1> als je vergeten bent je pillen in te nemen,Pillendoos stuurt sms als patint pil vergeet Een beetje Big Brother is de elektronische pillendoos. Die stuurt je sms als je vergeten bent je pillen in te nemen,"['is het wel:', 'een sms']","['is', 'sms']",5,15.0,1,"[0.8181818181818182, 0.5714285714285714]",0.69
388,seq388-0,small,Groeien in online veiligheid Cloud computing en computerveiligheid zijn snelgroeiende markten.  Maar het vertrouwen in de cloud kreeg een tik door de uitval bij Amazon en anderen,Groeien in online veiligheid Cloud computing en computerveiligheid zijn snelgroeiende markten. Maar het vertrouwen <extra_id_0> een tik door de uitval bij Amazon en anderen,Groeien in online veiligheid Cloud computing en computerveiligheid zijn snelgroeiende markten. Maar het vertrouwen is een tik door de uitval bij Amazon en anderen,['in de cloud kreeg'],['is'],4,15.0,1,[0.9411764705882353],0.94
389,seq389-0,small,In Belgi is de huisarts altijd te bellen Nederlandse huisartsen verdienen twee keer zo veel als hun Belgische collega`s.  Reden: minder patinten,In <extra_id_0> huisarts altijd te bellen Nederlandse huisartsen verdienen twee keer zo veel als hun Belgische collega`s. Reden: minder patinten,In de huisarts altijd te bellen Nederlandse huisartsen verdienen twee keer zo veel als hun Belgische collega`s. Reden: minder patinten,['Belgi is de'],['de'],3,15.0,1,[0.8181818181818182],0.82
390,seq390-0,small,Vorige week woensdag is in zijn woonplaats St.  Michielsgestel Jan Carel Elias graaf van Lynden (90) overleden,Vorige week woensdag is in zijn woonplaats St. <extra_id_0> Elias graaf van Lynden (90) overleden,Vorige week woensdag is in zijn woonplaats St. Hubert Elias graaf van Lynden (90) overleden,['Michielsgestel Jan Carel'],['Hubert'],3,15.0,1,[0.9166666666666666],0.92
391,seq391-0,small,Indiase minister wil wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken.  Foto AP / Dar Yasin Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken,Indiase minister wil wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi <extra_id_0> van de verkrachte studente medicijnen te herdenken. Foto AP / Dar Yasin Indiase vrouwen marcheren vandaag op weg <extra_id_1> van Ghandi om de dood <extra_id_2> verkrachte studente medicijnen te herdenken,Indiase minister wil wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken. Foto AP / Dar Yasin Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken,"['om de dood', 'naar het monument', 'van de']","['om de dood', 'naar het monument', 'van de']",8,15.0,1,"[0.0, 0.0, 0.0]",0.0
