,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
355,seq355-0,large,"Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse blokkade tegen de toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie.  Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor kerstmis dit jaar zou moeten plaatsvinden, uitstellen","Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse <extra_id_0> toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie. Het CDA <extra_id_1> ratificatie van het desbetreffende toetredingsverdrag, die nog voor <extra_id_2> zou moeten plaatsvinden, uitstellen","Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse steun aan de toetreding in 2007 van Roemeni en Bulgarije tot de Europese Unie. Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor 1 januari zou moeten plaatsvinden, uitstellen","['blokkade tegen de', 'wil de', 'kerstmis dit jaar']","['steun aan de', 'wil de', '1 januari']",8,15,1,"[0.7058823529411765, 0.0, 0.8823529411764706]",0.53
356,seq356-0,large,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping.  The Violence of Everyday Life in Brazil door Nancy Scheper-Hughes 614 blz,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping. The Violence of Everyday <extra_id_0> door Nancy Scheper-Hughes 614 blz,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping. The Violence of Everyday Life door Nancy Scheper-Hughes 614 blz,['Life in Brazil'],['Life'],3,15,1,[0.7142857142857143],0.71
357,seq357-0,large,"""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden, vindt voorzitter Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan.  Gisteren organiseerde ze een conferentie in Den Haag, met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Rinnooy Kan van het VNO, en vice-voorzitter Adelmund van het FNV","""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond <extra_id_0> Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan. Gisteren organiseerde ze een conferentie in <extra_id_1> onder meer minister Ritzen (onderwijs), premier Lubbers, <extra_id_2> Kan van het VNO, en vice-voorzitter Adelmund <extra_id_3>","""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden"" - Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan. Gisteren organiseerde ze een conferentie in Brussel met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Kan van het VNO, en vice-voorzitter Adelmund van het CDA.","['houden', 'vindt voorzitter', 'Den Haag', 'met', 'voorzitter Rinnooy', 'van het FNV']","['houden"" -', 'Brussel met', 'voorzitter', 'CDA.']",11,15,1,"[0.3333333333333333, 0.9375, 1.0, 1.0]",0.82
358,seq358-0,large,"Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2009.  Dubai's stock market rose 10","Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, <extra_id_0> stock <extra_id_1>","Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2013. The stock market is...","['""2009. Dubai\'s""', 'market rose 10']","['2013. The', 'is...']",5,15,1,"[0.7333333333333333, 0.9285714285714286]",0.83
361,seq361-0,large,"Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week.  Eenentwintig grote aanbieders, waaronder Bouwfonds REIM en Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe fondsen toetsen door een onafhankelijke stichting","Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week. Eenentwintig grote aanbieders, waaronder <extra_id_0> Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe <extra_id_1> een onafhankelijke stichting","Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week. Eenentwintig grote aanbieders, waaronder ook Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe projecten aan een onafhankelijke stichting","['Bouwfonds REIM en', 'fondsen toetsen door']","['ook', 'projecten aan']",6,15,1,"[0.8823529411764706, 0.75]",0.82
362,seq362-0,large,"Werkgevers wijzen nullijn voor 1995 af DEN HAAG, 26 APRIL.  Het Nederlands Christelijk Werkgeversverbond (NCW) wijst een centraal akkoord met de vakbeweging over een nullijn voor 1995 af","Werkgevers wijzen nullijn voor 1995 af DEN HAAG, 26 APRIL. <extra_id_0> (NCW) wijst een centraal akkoord met de vakbeweging over een nullijn voor 1995 af","Werkgevers wijzen nullijn voor 1995 af DEN HAAG, 26 APRIL. Het Nederlandse Carrière Vakbond (NCW) wijst een centraal akkoord met de vakbeweging over een nullijn voor 1995 af",['Het Nederlands Christelijk Werkgeversverbond'],['Het Nederlandse Carrière Vakbond'],4,15,1,[0.4772727272727273],0.48
363,seq363-0,large,"Herontdekking van de wereld Voor de publieke omroep is het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de eerste autoloze zondag in de vaderlandse geschiedenis, op 4 november 1973 en de verwikkelingen die daaraan vooraf gingen en die erop volgden.  Waarom","Herontdekking van de wereld Voor de publieke omroep is het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de eerste autoloze <extra_id_0> geschiedenis, op 4 november 1973 en <extra_id_1> daaraan vooraf gingen en die erop volgden. Waarom","Herontdekking van de wereld Voor de publieke omroep is het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de eerste autoloze in de geschiedenis, op 4 november 1973 en de jaren die daaraan vooraf gingen en die erop volgden. Waarom","['zondag in de vaderlandse', 'de verwikkelingen die']","['in de', 'de jaren die']",7,15,1,"[0.7916666666666666, 0.5238095238095238]",0.66
364,seq364-0,large,"Het opzwepende geluid van de Caribische brassband staat in schril contrast met het grauwe herfstweer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer.  Meer dan honderd mensen, onder wie medewerkers en patinten van het failliete MC Slotervaartziekenhuis, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","Het opzwepende geluid van de Caribische brassband staat in schril contrast met <extra_id_0> buiten, <extra_id_1> ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer. Meer dan honderd mensen, onder wie medewerkers en patinten van het <extra_id_2> zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","Het opzwepende geluid van de Caribische brassband staat in schril contrast met de sfeer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer. Meer dan honderd mensen, onder wie medewerkers en patinten van het bedrijf, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar","['het grauwe herfstweer', 'maar in de', 'failliete MC Slotervaartziekenhuis,']","['de sfeer', 'maar in de', 'bedrijf,']",9,15,1,"[0.7142857142857143, 0.0, 0.8857142857142857]",0.53
365,seq365-0,large,"Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft de ziekte van Besnier-Boeck gehad.  Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) <extra_id_0> Besnier-Boeck gehad. Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd","Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft de ziekte Besnier-Boeck gehad. Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd",['heeft de ziekte van'],['heeft de ziekte'],4,15,1,[0.21052631578947367],0.21
366,seq366-0,large,"Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV.  Het Amerikaanse Northwest Airlines, waarin KLM een economisch belang van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden","Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV. Het Amerikaanse Northwest Airlines, waarin KLM <extra_id_0> van 20 procent heeft, is op zoek naar een lening van 300 <extra_id_1> een dreigend bankroet af te wenden","Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV. Het Amerikaanse Northwest Airlines, waarin KLM een belang van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden","['een economisch belang', 'miljoen dollar om']","['een belang', 'miljoen dollar om']",6,15,1,"[0.5238095238095238, 0.0]",0.26
367,seq367-0,large,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT).  Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de KMT in de presidentsverkiezingen van vorige week,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT). Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van <extra_id_0> de presidentsverkiezingen <extra_id_1>,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT). Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de KMT in de presidentsverkiezingen van afgelopen...,"['de KMT in', 'van vorige week']","['de KMT in', 'afgelopen...']",6,15,1,"[0.0, 0.8666666666666667]",0.43
369,seq369-0,large,"Man voor marmer Als je maar oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek.  Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt als het er opeens niet meer is","Man voor marmer <extra_id_0> oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek. Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt <extra_id_1> opeens niet meer is","Man voor marmer Als je oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek. Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt als het opeens niet meer is","['Als je maar', 'als het er']","['Als je', 'als het']",6,15,1,"[0.45454545454545453, 0.3]",0.38
371,seq371-0,large,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het conflict in Darfur aan.  De rechters moeten nu beslissen of er voldoende bewijs is voor een strafproces,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het <extra_id_0> aan. De rechters moeten nu beslissen of er voldoende bewijs is voor <extra_id_1>,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het dossier aan. De rechters moeten nu beslissen of er voldoende bewijs is voor de zaak.,"['conflict in Darfur', 'een strafproces']","['dossier', 'zaak.']",5,15,1,"[0.8333333333333334, 0.9333333333333333]",0.88
372,seq372-0,large,"Vertrouwen ondernemers in economie naar laagste peil in 2,5 jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt.  Ondernemers zagen in juli vooral minder orders binnenkomen",Vertrouwen ondernemers in economie naar laagste peil in <extra_id_0> Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt. Ondernemers zagen in juli <extra_id_1> binnenkomen,Vertrouwen ondernemers in economie naar laagste peil in tweenhalf jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweenhalf jaar bereikt. Ondernemers zagen in juli een nieuwe recessie binnenkomen,"['2,5 jaar', 'vooral minder orders']","['tweenhalf jaar', 'een nieuwe recessie']",5,15,1,"[0.6428571428571429, 0.85]",0.75
373,seq373-0,large,NRC-avond 100 jaar Bauhaus: invloeden en mythes Naar aanleiding van de tentoonstelling nederland  bauhaus,NRC-avond 100 jaar Bauhaus: invloeden <extra_id_0> Naar aanleiding van de tentoonstelling nederland bauhaus,NRC-avond 100 jaar Bauhaus: invloeden en mogelijkheden Naar aanleiding van de tentoonstelling nederland bauhaus,['en mythes'],['en mogelijkheden'],2,15,1,[0.625],0.62
376,seq376-0,large,"Participatiesamenleving.  Nee, de oude verzorgingsstaat De troonrede klinkt als van Mars, maar komt neer op de oude Venus","Participatiesamenleving. Nee, de oude <extra_id_0> klinkt als van Mars, maar komt neer op de oude Venus","Participatiesamenleving. Nee, de oude Venus klinkt als van Mars, maar komt neer op de oude Venus",['verzorgingsstaat De troonrede'],['Venus'],3,15,1,[0.896551724137931],0.9
378,seq378-0,large,"De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614).  Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie genoot, bestaat slechts n schilderij dat samen met alle mythes rond Bthory voor Baerveldt het uitgangspunt voor bijna al haar werk vormt","De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614). Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie <extra_id_0> n schilderij dat samen met alle mythes rond <extra_id_1> Baerveldt het uitgangspunt voor bijna al <extra_id_2>","De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614). Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie had, is n schilderij dat samen met alle mythes rond Baerveldt het uitgangspunt voor bijna al haar nieuwe werken is.","['genoot', 'bestaat slechts', 'Bthory voor', 'haar werk vormt']","['had, is', '', 'is.']",8,15,1,"[1.0, 1.0, 1.0]",1.0
379,seq379-0,large,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof.  Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof. Schrijf je in om deze politieke <extra_id_0> ontvangen,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof. Schrijf je in om deze politieke berichten te ontvangen,['nieuwsbrief per mail te'],['berichten te'],4,15,1,[0.6956521739130435],0.7
380,seq380-0,large,'Je moet vroeg met snooker beginnen' Zonder pak speel ik beter.  Die strik die knelt en kriebelt nogal,'Je moet vroeg met snooker beginnen' <extra_id_0> ik beter. Die strik die knelt en kriebelt nogal,'Je moet vroeg met snooker beginnen' weet ik beter. Die strik die knelt en kriebelt nogal,['Zonder pak speel'],['weet'],3,15,1,[0.875],0.88
381,seq381-0,large,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kritiek.  In WO II ontkwam hij aan het kamp toen hij Schubert speelde,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof <extra_id_0> In WO II ontkwam hij aan het kamp <extra_id_1> speelde,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kritiek. In WO II ontkwam hij aan het kamp en speelde,"['als kritiek.', 'toen hij Schubert']","['als kritiek.', 'en']",5,15,1,"[0.0, 0.8823529411764706]",0.44
382,seq382-0,large,"Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met hedendaags circus.  In No Sweat, van de Britse Generating Company, leeft een groep vrouwen zich uit op aerial techniques, waaronder varianten op tissu en trapeze","Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met <extra_id_0> No Sweat, van de Britse Generating Company, leeft een groep vrouwen <extra_id_1> aerial techniques, waaronder varianten op tissu en trapeze","Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met de geschiedenis. In No Sweat, van de Britse Generating Company, leeft een groep vrouwen rond met aerial techniques, waaronder varianten op tissu en trapeze","['hedendaags circus. In', 'zich uit op']","['de geschiedenis. In', 'rond met']",6,15,1,"[0.6666666666666666, 0.8181818181818182]",0.74
