Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq371-0,base,Geert Wilders presenteert de lijsttrekker van de PVV voor de gemeenteraadsverkiezingen in Rotterdam. In de achtergrond D,Geert Wilders presenteert de <extra_id_0> PVV voor de gemeenteraadsverkiezingen in Rotterdam. In de achtergrond D,Geert Wilders presenteert de een PVV voor de gemeenteraadsverkiezingen in Rotterdam. In de achtergrond D,['lijsttrekker van de'],['een'],3,6,[0.8421052631578947],0.84
seq372-0,base,en Ali Ben Horsting. In een Amsterdams grachtenhuis met designmeubeltjes symboliseert een Poolse jongen de angst voor alles wat vreemd en bedreigend is. V,en Ali Ben Horsting. In een Amsterdams grachtenhuis met designmeubeltjes <extra_id_0> de angst voor alles wat vreemd en bedreigend is. V,en Ali Ben Horsting. In een Amsterdams grachtenhuis met designmeubeltjes hebben de angst voor alles wat vreemd en bedreigend is. V,['symboliseert een Poolse jongen'],['hebben'],4,6,[0.9],0.9
seq373-0,base,". Het Weer van Carver gaat over 'de bejaarde medemens'. Met Beppie Melissen, Leny Breederveld, Ren van 't Hof, Jim van der Woude en Ria Eimers","<extra_id_0> Carver gaat over 'de bejaarde medemens'. Met Beppie Melissen, Leny Breederveld, Ren van 't Hof, Jim van der Woude en Ria Eimers","Carver gaat over 'de bejaarde medemens'. Met Beppie Melissen, Leny Breederveld, Ren van 't Hof, Jim van der Woude en Ria Eimers",['. Het Weer van'],[''],4,6,[1.0],1.0
seq374-0,base,"Max, de held van Siddeburen (8+) door Toneelgroep Kwatta. Tekst: Tjeerd Bisschof. Regie: Josee Hussaarts. Als Max bij zijn opa logeert ontdekt hij dat zijn opa wordt belaagd door vreemde gasten.","Max, de held van Siddeburen (8+) door Toneelgroep Kwatta. Tekst: Tjeerd Bisschof. Regie: <extra_id_0> bij zijn opa logeert ontdekt hij dat zijn opa wordt belaagd door vreemde gasten.","Max, de held van Siddeburen (8+) door Toneelgroep Kwatta. Tekst: Tjeerd Bisschof. Regie: Tjeerd Bisschof. Deze bij zijn opa logeert ontdekt hij dat zijn opa wordt belaagd door vreemde gasten.",['Josee Hussaarts. Als Max'],['Tjeerd Bisschof. Deze'],5,6,[0.7916666666666666],0.79
seq375-0,base,1.33-29 17-22 2.39-33 11-17 3.44-39 6-11 4.50-44 1-6 5.31-26 16-21 6.32-28 19-23 7.28x19 14x23 8.35-30 10-14 9.30-24,1.33-29 17-22 2.39-33 11-17 3.44-39 6-11 4.50-44 1-6 5.31-26 <extra_id_0> 7.28x19 14x23 8.35-30 10-14 9.30-24,1.33-29 17-22 2.39-33 11-17 3.44-39 6-11 4.50-44 1-6 5.31-26 5-7 7.28x19 14x23 8.35-30 10-14 9.30-24,['16-21 6.32-28 19-23'],['5-7'],3,6,[0.9473684210526315],0.95
seq376-0,base,tiende aflevering van de serie die Merel van Vroonhoven schrijft over haar overstap van topvrouw bij de Autoriteit Financile Markten naar zij-instromer in het onderwijs. Lees hier de vorige aflevering.,tiende aflevering van <extra_id_0> van Vroonhoven schrijft over haar overstap van topvrouw bij de Autoriteit Financile Markten naar zij-instromer in het onderwijs. Lees hier de vorige aflevering.,tiende aflevering van de Autoriteit Financile Markten. De Autoriteit Financile Markten van Vroonhoven schrijft over haar overstap van topvrouw bij de Autoriteit Financile Markten naar zij-instromer in het onderwijs. Lees hier de vorige aflevering.,['de serie die Merel'],['de Autoriteit Financile Markten. De Autoriteit Financile Markten'],4,6,[0.765625],0.77
seq377-0,base,"wait, nieuwe installatie van Andro Wekua; Four vegetative sleeping rooms, nieuwe vegetatieve installatie","wait, nieuwe installatie van Andro Wekua; Four vegetative sleeping <extra_id_0> vegetatieve installatie","wait, nieuwe installatie van Andro Wekua; Four vegetative sleeping rooms; vegetatieve installatie","['rooms', 'nieuwe']",['rooms;'],2,6,[0.16666666666666666],0.17
seq378-0,base,Behandeling was niet adequaat: Ajax erkent aansprakelijkheid in zaak-Nouri Zaak-Nouri: Ajax erkent aansprakelijkheid,Behandeling <extra_id_0> adequaat: Ajax erkent aansprakelijkheid in zaak-Nouri Zaak-Nouri: Ajax erkent aansprakelijkheid,Behandeling in adequaat: Ajax erkent aansprakelijkheid in zaak-Nouri Zaak-Nouri: Ajax erkent aansprakelijkheid,['was niet'],['in'],2,6,[0.875],0.88
seq379-0,base,Ze ontmoetten elkaar op vakantie. Het werd liefde. Wat volgde er? En hoe kijken ze daar nu op terug?,Ze ontmoetten elkaar op vakantie. Het <extra_id_0> volgde er? En hoe kijken ze daar nu op terug?,Ze ontmoetten elkaar op vakantie. Het zijn volgde er? En hoe kijken ze daar nu op terug?,['werd liefde. Wat'],['zijn'],3,6,[0.9375],0.94
seq380-0,base,). Op Hoop van Zegen door Het Toneel Speelt in regie van Jaap Spijkers. Met Marisa van Eyle als Kniertje. Vanavond,). Op Hoop van Zegen door Het Toneel Speelt in regie van Jaap Spijkers. Met Marisa van Eyle <extra_id_0>,). Op Hoop van Zegen door Het Toneel Speelt in regie van Jaap Spijkers. Met Marisa van Eyle,['als Kniertje. Vanavond'],[''],3,6,[1.0],1.0
seq381-0,base,". In regie van Johan Simons. Expos van menselijk (on)vermogen, gesitueerd in een grauwe wijk in Warschau. Als marathon z","<extra_id_0> van Johan Simons. Expos van menselijk (on)vermogen, gesitueerd in een grauwe wijk in Warschau. Als marathon z","een een zoals van Johan Simons. Expos van menselijk (on)vermogen, gesitueerd in een grauwe wijk in Warschau. Als marathon z",['. In regie'],['een een zoals'],3,6,[0.7692307692307693],0.77
seq382-0,base,"Balieleed van Ingrid Kuijpers door Golden Palace. Hartverscheurende verhalen voor n achter de balie, waar mensen hun recht komen halen of hun verloren jas. Wereldproblematiek in het klein. Vanavond in","Balieleed van Ingrid Kuijpers door Golden Palace. Hartverscheurende <extra_id_0> de balie, waar mensen hun recht komen halen of hun verloren jas. Wereldproblematiek in het klein. Vanavond in","Balieleed van Ingrid Kuijpers door Golden Palace. Hartverscheurende en de balie, waar mensen hun recht komen halen of hun verloren jas. Wereldproblematiek in het klein. Vanavond in",['verhalen voor n achter'],['en'],4,6,[0.9090909090909091],0.91
seq383-0,base,het rapport van de Onderzoeksraad voor Veiligheid (OVV) met de resultaten van het onderzoek naar de oorzaak van de ramp met vlucht MH17,het rapport van de Onderzoeksraad voor Veiligheid (OVV) met de resultaten van het onderzoek naar de oorzaak van de ramp <extra_id_0>,het rapport van de Onderzoeksraad voor Veiligheid (OVV) met de resultaten van het onderzoek naar de oorzaak van de ramp ade.,['met vlucht MH17'],['ade.'],3,6,[1.0],1.0
seq384-0,base,k De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,k De <extra_id_0> aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,k De k aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,['Volkskrant checkt in'],['k'],3,6,[0.95],0.95
seq385-0,base,Mightysociety6 van Eric de Vroedt kreeg als ondertitel Hoe ook ik de oorlog mee naar huis nam. Het speelt in Afghanistan waar de Nederlandse missie dramatisch uit de hand loopt.,Mightysociety6 van Eric de Vroedt kreeg als ondertitel Hoe ook ik de oorlog mee naar huis nam. Het speelt in Afghanistan waar de <extra_id_0> de hand loopt.,Mightysociety6 van Eric de Vroedt kreeg als ondertitel Hoe ook ik de oorlog mee naar huis nam. Het speelt in Afghanistan waar de oorlog hebben de hand loopt.,['Nederlandse missie dramatisch uit'],['oorlog hebben'],4,6,[0.8787878787878788],0.88
seq386-0,base,| De Volkskrant Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,| De Volkskrant Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de <extra_id_0>,| De Volkskrant Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de staat.,['beeldende kunst. Deze week:'],['staat.'],4,6,[0.9259259259259259],0.93
seq387-0,base,Daags voor de verkiezingen voor de Tweede Kamer zijn vrijwel alle politieke partijen het over n ding eens. Zij scharen zich achter het kabinet in het conflict met Turkije.,Daags voor de verkiezingen voor de Tweede Kamer <extra_id_0> partijen het over n ding eens. Zij scharen zich achter het kabinet in het conflict met Turkije.,Daags voor de verkiezingen voor de Tweede Kamer Zij partijen het over n ding eens. Zij scharen zich achter het kabinet in het conflict met Turkije.,['zijn vrijwel alle politieke'],['Zij'],4,6,[0.9259259259259259],0.93
seq388-0,base,"Soldaat van Oranje, musical gebaseerd op het waargebeurde verhaal van de Nederlandse verzetsstrijder Erik Hazelhoff Roelfzema. In de nieuwe cast o.a. Dragan Bakema",<extra_id_0> musical gebaseerd op het waargebeurde verhaal van de Nederlandse verzetsstrijder Erik Hazelhoff Roelfzema. In de nieuwe cast o.a. Dragan Bakema,het musical gebaseerd op het waargebeurde verhaal van de Nederlandse verzetsstrijder Erik Hazelhoff Roelfzema. In de nieuwe cast o.a. Dragan Bakema,"['Soldaat van Oranje,']",['het'],3,6,[0.9473684210526315],0.95
seq389-0,base,februari Elke dag tipt de redactie van de Volkskrant de beste programmas en films op televisie. Dit zijn die van z,februari Elke dag tipt de <extra_id_0> Volkskrant de beste programmas en films op televisie. Dit zijn die van z,februari Elke dag tipt de een Volkskrant de beste programmas en films op televisie. Dit zijn die van z,['redactie van de'],['een'],3,6,[0.8],0.8
seq390-0,base,"Jeroen van den Berg regisseerde Het Verjaardagsfeest van Pinter bij Theater van het Oosten. Met Sacha Bulthuis, Kees Coolen e.a.",Jeroen van den Berg regisseerde Het Verjaardagsfeest van Pinter bij Theater van het Oosten. Met Sacha <extra_id_0> e.a.,Jeroen van den Berg regisseerde Het Verjaardagsfeest van Pinter bij Theater van het Oosten. Met Sacha e.a.,"['Bulthuis', 'Kees Coolen']",[''],3,6,[1.0],1.0
seq391-0,base,", John Schoorl, Anneke Stoffelen, Elsbeth Stoker, Olaf Tempelman, Wil Thijssen, Jan Tromp, Bert Wagendorp",", John Schoorl, Anneke Stoffelen, Elsbeth Stoker, Olaf Tempelman, Wil <extra_id_0> Tromp, Bert Wagendorp",", John Schoorl, Anneke Stoffelen, Elsbeth Stoker, Olaf Tempelman, Wil fred Tromp, Bert Wagendorp","['Thijssen', 'Jan']",['fred'],2,6,[0.875],0.88
seq392-0,base,waarin de broers hun band bij elkaar proberen te krijgen voor een benefietconcert voor het weeshuis,waarin de broers <extra_id_0> bij elkaar proberen te krijgen voor een benefietconcert voor het weeshuis,waarin de broers en bij elkaar proberen te krijgen voor een benefietconcert voor het weeshuis,['hun band'],['en'],2,6,[0.875],0.88
seq393-0,base,"Vluchtende mensen, destructie, paniek, wanorde. Dat beeld komt geregeld terug in de visueel indrukwekkende","<extra_id_0> destructie, paniek, wanorde. Dat beeld komt geregeld terug in de visueel indrukwekkende","destructie, paniek, wanorde. Dat beeld komt geregeld terug in de visueel indrukwekkende","['Vluchtende mensen,']",[''],2,6,[1.0],1.0
seq394-0,base,". Geopend: di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Roermond, Stedelijk Museum (Andersonweg 4):",". Geopend: <extra_id_0> zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Roermond, Stedelijk Museum (Andersonweg 4):",". Geopend: Kmm zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Roermond, Stedelijk Museum (Andersonweg 4):",['di t/m'],['Kmm'],2,6,[0.8333333333333334],0.83
seq395-0,base,n Veldhuizen vertaalde en regisseerde Abigails Party van Mike Leigh voor theatergroep Carrousel. Een avondje 'huiskamervoyeurisme',n Veldhuizen vertaalde en regisseerde Abigails Party van Mike Leigh voor <extra_id_0> Een avondje 'huiskamervoyeurisme',n Veldhuizen vertaalde en regisseerde Abigails Party van Mike Leigh voor een huiskamervoyeurisme. Een avondje 'huiskamervoyeurisme',['theatergroep Carrousel.'],['een huiskamervoyeurisme.'],2,6,[0.875],0.88
seq396-0,base,". De geschiedenis van de Familie Avenier, reprise van het toneelfeuilleton van Maria Goos door Het Toneel Speelt.",. De geschiedenis van de Familie <extra_id_0> het toneelfeuilleton van Maria Goos door Het Toneel Speelt.,. De geschiedenis van de Familie hebt het toneelfeuilleton van Maria Goos door Het Toneel Speelt.,"['Avenier', 'reprise van']",['hebt'],3,6,[0.8571428571428571],0.86
seq397-0,base,"DansClick 5 bestaat uit een performance van Aziz Bekkaoui, het duet Small Hour van Vclav Kunes en Co(te)lette van Ann Van den Broek. Vanavond in",DansClick 5 bestaat uit een performance van <extra_id_0> Small Hour van Vclav Kunes en Co(te)lette van Ann Van den Broek. Vanavond in,DansClick 5 bestaat uit een performance van een Small Hour van Vclav Kunes en Co(te)lette van Ann Van den Broek. Vanavond in,"['Aziz Bekkaoui', 'het duet']",['een'],4,6,[0.9230769230769231],0.92
seq398-0,base,"elkaars tegenpolen en gelijken: De Niro een dief die een grote overval pleegt, Pacino de politieman die op hem jaagt.","elkaars tegenpolen en gelijken: De Niro een dief die een grote overval pleegt, <extra_id_0> die op hem jaagt.","elkaars tegenpolen en gelijken: De Niro een dief die een grote overval pleegt, en die op hem jaagt.",['Pacino de politieman'],['en'],3,6,[0.9],0.9
seq399-0,base,"; di t/m za 10-17u zo 11-17u. Tel. 010-4400301 (www.kunsthal.nl). Rotterdam, Nederlands Fotomuseum (Witte de Withstraat 63):","; di t/m za 10-17u zo 11-17u. <extra_id_0> Rotterdam, Nederlands Fotomuseum (Witte de Withstraat 63):","; di t/m za 10-17u zo 11-17u. Photomuseum Rotterdam, Nederlands Fotomuseum (Witte de Withstraat 63):",['Tel. 010-4400301 (www.kunsthal.nl).'],['Photomuseum'],3,6,[0.9428571428571428],0.94
seq400-0,base,op het Plein in Den Haag tijdens een manifestatie van de culturele sector tegen de plannen van staatssecretaris Zijlstra.,<extra_id_0> in Den Haag tijdens een manifestatie van de culturele sector tegen de plannen van staatssecretaris Zijlstra.,Deze klant in Den Haag tijdens een manifestatie van de culturele sector tegen de plannen van staatssecretaris Zijlstra.,['op het Plein'],['Deze klant'],3,6,[0.75],0.75
seq401-0,base,"Droomoord, video-installaties en sculpturen van Pavel Braila, Quirine Rack en Helena Muskens en Dr Wapenaar","Droomoord, video-installaties <extra_id_0> van Pavel Braila, Quirine Rack en Helena Muskens en Dr Wapenaar","Droomoord, video-installaties en een afstand van Pavel Braila, Quirine Rack en Helena Muskens en Dr Wapenaar",['en sculpturen'],['en een afstand'],2,6,[0.7142857142857143],0.71
seq402-0,base,"t/m 1 juli; di t/m za 11-17u zo 12.30-17u. Tel. 010-2463666 (www.stedelijkmuseumschiedam.nl). Sittard, Museum Het Domein (Kapittelstraat 6):","t/m 1 juli; di <extra_id_0> zo 12.30-17u. Tel. 010-2463666 (www.stedelijkmuseumschiedam.nl). Sittard, Museum Het Domein (Kapittelstraat 6):","t/m 1 juli; di t zo 12.30-17u. Tel. 010-2463666 (www.stedelijkmuseumschiedam.nl). Sittard, Museum Het Domein (Kapittelstraat 6):",['t/m za 11-17u'],['t'],3,6,[0.9230769230769231],0.92
seq403-0,base,", 09 December 2012. The Dutch and Belgium railway NS Hispeed and SNCB/NMBS started their new high speed services connecting Brussels and Amsterdam",", 09 December 2012. <extra_id_0> Belgium railway NS Hispeed and SNCB/NMBS started their new high speed services connecting Brussels and Amsterdam",", 09 December 2012. The Belgium railway NS Hispeed and SNCB/NMBS started their new high speed services connecting Brussels and Amsterdam",['The Dutch and'],['The'],3,6,[0.7692307692307693],0.77
seq404-0,base,"van Cannes, gaat over het onbehagen van een jonge wetenschapster. Na een incident raakt haar leven uit het spoor, en begint ze te twijfelen aan de zekerheden in haar eigen bestaan. Met ijzersterke rollen van Maria Kraakman, Fedja van Hut en Johanna ter Steege.","van Cannes, gaat over het onbehagen <extra_id_0> Na een incident raakt haar leven uit het spoor, en begint ze te twijfelen aan de zekerheden in haar eigen bestaan. Met ijzersterke rollen <extra_id_1> Fedja van Hut en Johanna ter Steege.","van Cannes, gaat over het onbehagen Na een incident raakt haar leven uit het spoor, en begint ze te twijfelen aan de zekerheden in haar eigen bestaan. Met ijzersterke rollen zijn Fedja van Hut en Johanna ter Steege.","['van een jonge wetenschapster.', 'van Maria Kraakman,']","['', 'zijn']",7,6,"[1.0, 0.8947368421052632]",0.95
seq405-0,base,"').highcharts({ chart: { type: 'column', //showAxes: true, //ignoreHiddenSeries: false, //scale axes to visible series only? marginTop:","').highcharts({ chart: { type: 'column', //showAxes: true, //ignoreHiddenSeries: false, //scale axes to <extra_id_0> only? marginTop:","').highcharts({ chart: { type: 'column', //showAxes: true, //ignoreHiddenSeries: false, //scale axes to only? marginTop:",['visible series'],[''],2,6,[1.0],1.0
seq406-0,base,"'], plotOptions: { column: { //stacking: 'percent', //showCheckbox: false, //dataLabels: { //enabled: false, //inside: false, //}, pointPadding: 0.1, //point = bar pointWidth: null, borderColor: '#999', //border surrounding each slice borderWidth: 0.3, //border surrounding each slice }, }, legend: {","<extra_id_0> column: { //stacking: 'percent', //showCheckbox: false, //dataLabels: { //enabled: false, //inside: false, //}, <extra_id_1> = bar pointWidth: null, borderColor: '#999', //border surrounding each slice borderWidth: 0.3, //border surrounding each slice }, }, legend: {","column: { //stacking: 'percent', //showCheckbox: false, //dataLabels: { //enabled: false, //inside: false, //}, <unk>, <unk>, <unk>, <unk>, <unk>, <unk>, <unk>, <unk> = bar pointWidth: null, borderColor: '#999', //border surrounding each slice borderWidth: 0.3, //border surrounding each slice }, }, legend: {","['""\']', 'plotOptions: {""', 'pointPadding: 0.1', '//point']","['', '<unk>, <unk>, <unk>, <unk>, <unk>, <unk>, <unk>, <unk>']",6,6,"[1.0, 0.9629629629629629]",0.98
