Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
land gaat reizigers bij aankomst testen op het coronavirus als ze vertrokken zijn vanaf een vliegveld in een risicogebied. D,land gaat reizigers bij aankomst testen op het coronavirus als ze vertrokken zijn vanaf <extra_id_0> een <extra_id_1>,"['een vliegveld in', 'risicogebied. D']",5,25.0,6
"wil de reserveringsgegevens van horecagelegenheden, zoals naam en contactgegevens, gebruiken om contacten van een coronapatint","wil de reserveringsgegevens van horecagelegenheden, <extra_id_0> gebruiken om contacten van een coronapatint","['zoals naam en contactgegevens,']",4,25.0,6
et maken van de eerste gietmallen voor het kunstwerk d' Ouwe Sok van Roosendaal.  Roosendaal 750 jaar,et maken van <extra_id_0> het kunstwerk d' Ouwe Sok van Roosendaal. Roosendaal 750 jaar,['de eerste gietmallen voor'],4,25.0,6
Politieke partijen van links tot rechts reageren verbolgen op het nieuws dat Volkert van der Graaf niet is gemigreerd en daar ook geen enkel plan voor lijkt te hebben. PVV-leider Geert Wilders wil een debat over de kwestie. GroenLinks noemt het moeilijk te verteren en wil opheldering van minister Sander Dekker.,Politieke partijen van links tot rechts reageren verbolgen op het nieuws dat Volkert van der Graaf niet is gemigreerd en daar ook geen enkel plan voor lijkt te <extra_id_0> wil een debat over de kwestie. <extra_id_1> moeilijk te <extra_id_2> opheldering van <extra_id_3>,"['hebben. PVV-leider Geert Wilders', 'GroenLinks noemt het', 'verteren en wil', 'minister Sander Dekker.']",13,25.0,6
Bij een schietpartij op de Langbroekdreef in Amsterdam Zuidoost is volgens de politie vanavond een,Bij een schietpartij op de Langbroekdreef in Amsterdam <extra_id_0> politie vanavond een,['Zuidoost is volgens de'],4,25.0,6
| Saskia Noort | AD.nl column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,| Saskia Noort | <extra_id_0> NoortSaskia Noort <extra_id_1> deze plek wekelijks over nieuws dat haar raakt. De schrijfster,"['AD.nl column Saskia', 'schrijft op']",5,25.0,6
. Verslaggever Tobias den Hartog is de rechtbank aanwezig. Zijn tweets zijn onderaan dit artikel te volgen.,. Verslaggever Tobias den Hartog is de rechtbank <extra_id_0> onderaan dit artikel te volgen.,['aanwezig. Zijn tweets zijn'],4,25.0,6
"Inez Weski, tot nu toe advocaat van de voortvluchtige Ridouan Taghi, stopt per direct met zijn verdediging.","Inez Weski, <extra_id_0> van de voortvluchtige Ridouan Taghi, stopt per direct met zijn verdediging.",['tot nu toe advocaat'],4,25.0,6
In het onderzoek naar de doodgeslagen Wouter van Luijn (34) op Mallorca is een tweede verdachte gearresteerd. Die zou met een al,In het onderzoek naar de doodgeslagen Wouter van <extra_id_0> Mallorca is een tweede verdachte gearresteerd. Die <extra_id_1> al,"['Luijn (34) op', 'zou met een']",6,25.0,6
medeverdachte verantwoordelijk zijn voor de beroving met dodelijke afloop van de Amsterdamse filmeditor.,medeverdachte <extra_id_0> de beroving met dodelijke afloop van de Amsterdamse filmeditor.,['verantwoordelijk zijn voor'],3,25.0,6
. Deze zomer nemen de Brabantse kranten een aantal plekken met satellietfotos onder de loep. Deze week,. Deze zomer nemen de Brabantse kranten een <extra_id_0> onder de loep. Deze week,['aantal plekken met satellietfotos'],4,25.0,6
De afgelopen week zijn er in Nederland 2588 mensen positief getest op het coronavirus. Dat zijn er 1259 meer dan vorige week. Het is de vierde week op rij dat het aantal besmettingen fors stijgt.,De afgelopen week zijn er in Nederland 2588 mensen positief getest op het coronavirus. Dat zijn er 1259 meer dan <extra_id_0> is de vierde <extra_id_1> dat <extra_id_2> fors stijgt.,"['vorige week. Het', 'week op rij', 'het aantal besmettingen']",9,25.0,6
Een voortvluchtige Schotse crimineel wordt verdacht van betrokkenheid bij de moord op misdaadverslaggever,Een voortvluchtige Schotse <extra_id_0> van betrokkenheid bij de moord op misdaadverslaggever,['crimineel wordt verdacht'],3,25.0,6
Wil jij weten wat de kabinetsmaatregelen van deze Prinsjesdag voor jouw portemonnee betekenen? Hieronder kun je dit in n oogopslag zien.,Wil jij <extra_id_0> kabinetsmaatregelen van deze Prinsjesdag <extra_id_1> portemonnee betekenen? Hieronder kun je dit in n oogopslag zien.,"['weten wat de', 'voor jouw']",5,25.0,6
"van de Week van de Waterweg. Verslaggever Tjerk van der Ende bespreekt hierin het belangrijkste nieuws uit Schiedam, Vlaardingen, Maassluis en Hoek van Holland.","van de Week <extra_id_0> Verslaggever Tjerk van der Ende <extra_id_1> belangrijkste nieuws uit Schiedam, Vlaardingen, Maassluis en Hoek van Holland.","['van de Waterweg.', 'bespreekt hierin het']",6,25.0,6
Wil jij ook als eerste op de hoogte zijn van breaking news in juw regio? Zet dan je pushnotificatie aan,Wil jij ook als eerste op de <extra_id_0> breaking news in <extra_id_1> Zet dan je pushnotificatie aan,"['hoogte zijn van', 'juw regio?']",5,25.0,6
"Met de moord op Justin JapTjong, die betrokken was bij een vergismoord in Utrecht, mocht motorclub Caloh Wagoh zich bij Ridouan Taghi bewijzen. Dat heeft kroongetuige Tony de G. verklaard, zo werd woensdag bekend tijdens een nieuwe inleidende zitting tegen leden van de motorclub.","Met de moord op Justin JapTjong, die betrokken was bij een vergismoord in Utrecht, mocht motorclub Caloh Wagoh zich <extra_id_0> bewijzen. Dat heeft <extra_id_1> G. verklaard, zo werd woensdag bekend tijdens <extra_id_2> inleidende zitting <extra_id_3> de motorclub.","['bij Ridouan Taghi', 'kroongetuige Tony de', 'een nieuwe', 'tegen leden van']",11,25.0,6
Het Formule 1-seizoen is op 25 maart afgetrapt met de Grand Prix van Australi en eindigt na 21 races op 25 november in Abu Dhabi. Hieronder staan de tussenstanden in de kampioenschappen voor de coureurs en constructeurs. Bijgewerkt tot en met de Grand Prix van,Het Formule 1-seizoen is op 25 maart afgetrapt met de Grand Prix van Australi en eindigt na 21 races <extra_id_0> november in Abu Dhabi. Hieronder staan de tussenstanden in <extra_id_1> de coureurs en <extra_id_2> en met <extra_id_3> van,"['op 25', 'de kampioenschappen voor', 'constructeurs. Bijgewerkt tot', 'de Grand Prix']",11,25.0,6
Het kwik schiet deze dagen tot ongekende hoogtes. De regio puft onder de tropische temperaturen en zoekt verkoeling. Volg alles over de extreme hitte in ons hitte-blog.,Het kwik schiet deze dagen tot <extra_id_0> regio puft onder de tropische temperaturen en <extra_id_1> over de extreme hitte in ons hitte-blog.,"['ongekende hoogtes. De', 'zoekt verkoeling. Volg alles']",7,25.0,6
Fotograaf Cor de Kock neemt een kijkje bij toeristische trekpleisters in de regio. Deze keer nam hij een kijkje in,Fotograaf Cor de Kock neemt een kijkje bij toeristische trekpleisters <extra_id_0> Deze keer nam hij <extra_id_1> in,"['in de regio.', 'een kijkje']",5,25.0,6
"De sportgeschiedenis barst van de bijzondere, spectaculaire en legendarische momenten. Dit jaar belichten we elke dag een historisch sportfragment van dezelfde datum. Op 2","De sportgeschiedenis barst van de bijzondere, spectaculaire en legendarische momenten. Dit <extra_id_0> elke dag <extra_id_1> van dezelfde datum. Op 2","['jaar belichten we', 'een historisch sportfragment']",6,25.0,6
Het kabinet wil de komende tien jaar het aantal ernstig zieke jongeren met een eetstoornis - vooral anorexia - flink terugdringen.,Het kabinet wil de komende tien jaar het aantal ernstig zieke jongeren met <extra_id_0> vooral <extra_id_1> flink terugdringen.,"['een eetstoornis -', 'anorexia -']",5,25.0,6
twee speciale kenniscentra voor de aanpak van eetstoornissen en er wordt een werkwijze opgesteld om patinten minder te voeden onder dwang.,twee speciale kenniscentra voor <extra_id_0> eetstoornissen en er wordt een werkwijze opgesteld om patinten minder <extra_id_1> onder dwang.,"['de aanpak van', 'te voeden']",5,25.0,6
"in de problemen gekomen voor de kust van Noorwegen. Alle 1300 opvarenden van het cruiseschip worden gevacueerd, meldt de politie","in de problemen gekomen voor de kust <extra_id_0> 1300 opvarenden <extra_id_1> cruiseschip worden gevacueerd, meldt de politie","['van Noorwegen. Alle', 'van het']",5,25.0,6
 Kan PSV stunten in Camp Nou bij rentree in miljardenbal?  Duel in Barcelona onder leiding van Griek Tasos Sidiropoulos  Volg hier straks het andere duel uit Groep B: Inter-Spurs,Kan PSV stunten in Camp Nou bij rentree in miljardenbal? Duel in Barcelona onder leiding van Griek Tasos Sidiropoulos Volg <extra_id_0> andere duel <extra_id_1>,"['hier straks het', 'uit Groep B: Inter-Spurs']",7,25.0,6
"Bij een grote brand in de Cremerstraat in Papendrecht zijn zaterdagochtend vier doden gevallen: een man en een vrouw, allebei 32 jaar oud, en twee kinderen: Esther (6) en Mordechai (4). De brand is waarschijnlijk aangestoken door n van de ouders.","<extra_id_0> brand in de Cremerstraat in Papendrecht zijn zaterdagochtend vier doden gevallen: een man en een <extra_id_1> oud, en twee kinderen: Esther (6) en <extra_id_2> brand is waarschijnlijk aangestoken door n van de ouders.","['Bij een grote', 'vrouw, allebei 32 jaar', 'Mordechai (4). De']",10,25.0,6
Nog even en dan breekt een nieuw schooljaar aan. Start jij dit jaar met een studie? Dan stuit je ongetwijfeld op veel nieuwigheden. In de serie,Nog even <extra_id_0> een nieuw schooljaar aan. Start jij dit jaar <extra_id_1> Dan stuit je ongetwijfeld op veel nieuwigheden. In de serie,"['en dan breekt', 'met een studie?']",6,25.0,6
"de tien mijl (16,1 kilometer) tussen Amsterdam en Zaandam aan hun neus voorbijgaan. Een deelnemer moest bij de finish gereanimeerd worden, meldt de organisatie.","de tien mijl (16,1 kilometer) tussen Amsterdam en Zaandam aan hun neus voorbijgaan. Een deelnemer moest bij <extra_id_0> worden, <extra_id_1>","['de finish gereanimeerd', 'meldt de organisatie.']",6,25.0,6
was twee weken geleden voor een bijeenkomst in Boshotel Vlodrop. Dat laat de Veiligheidsregio Limburg-Noord weten aan deze site. Ook zijn vrouw,was twee weken geleden voor een bijeenkomst <extra_id_0> Dat laat de Veiligheidsregio <extra_id_1> deze site. Ook zijn vrouw,"['in Boshotel Vlodrop.', 'Limburg-Noord weten aan']",6,25.0,6
 | magazine | AD.nl BV de LiefdeIn de rubriek BV de Liefde vertellen lezers openlijk en anoniem over hun relatie.,| magazine | AD.nl BV de LiefdeIn de rubriek <extra_id_0> Liefde vertellen lezers openlijk <extra_id_1> hun relatie.,"['BV de', 'en anoniem over']",5,25.0,6
"Met de Pyreneen achter de rug, is de dag na de rustdag er weer eens een voor de snelle mannen in het peloton. Misschien wel de laatste kans op een massasprint vr Parijs, kan Dylan Groenewegen zijn tweede individuele zege van deze Tour de France boeken? Vanaf de start om 13.30 uur mis je geen moment via dit liveblog! 12:45 LIVE |","Met de Pyreneen achter de rug, <extra_id_0> na de rustdag er weer eens een voor <extra_id_1> in het peloton. Misschien wel de laatste kans op een massasprint vr Parijs, kan Dylan Groenewegen zijn tweede <extra_id_2> deze Tour de France boeken? Vanaf de start om 13.30 <extra_id_3> geen <extra_id_4> 12:45 LIVE |","['is de dag', 'de snelle mannen', 'individuele zege van', 'uur mis je', 'moment via dit liveblog!']",16,25.0,6
"De man die vanmiddag is doodgeschoten in pizzeria La Piccola Baracca aan het Hugo de Grootplein in Amsterdam-West is Servir Goran Savic (49), eigenaar van het restaurant.","De man die vanmiddag is doodgeschoten in pizzeria <extra_id_0> het Hugo de Grootplein in Amsterdam-West is Servir Goran Savic (49), <extra_id_1> restaurant.","['La Piccola Baracca aan', 'eigenaar van het']",7,25.0,6
voorafgaand aan de herdenkingsdienst voor de overleden oud-premier Ruud Lubbers in de Laurentius en Elisabeth Kathedraal.  ANP,voorafgaand aan de herdenkingsdienst voor de overleden oud-premier Ruud Lubbers <extra_id_0> Elisabeth Kathedraal. ANP,['in de Laurentius en'],4,25.0,6
"bij de Paul Krugerlaan, zijn vannacht opgeschrikt door een harde knal afkomstig uit Gelateria Bellagamba. Meerdere ramen zijn gesprongen door een mogelijke explosie binnenin de ijssalon.","bij de Paul Krugerlaan, zijn vannacht opgeschrikt door een harde knal afkomstig <extra_id_0> Meerdere ramen zijn gesprongen door <extra_id_1> binnenin de ijssalon.","['uit Gelateria Bellagamba.', 'een mogelijke explosie']",6,25.0,6
Justitie heeft vandaag 20 maanden gevangenisstraf geist tegen Roy B. voor de betrokkenheid bij de dood van de Rotterdamse tiener Orlando Boldewijn. De 17-jarige jongen verdronk in februari 2018 na een seksdate in de Haagse wijk Ypenburg. B. zei tijdens de rechtszaak in Den Haag zich weinig meer te kunnen herinneren van de toedracht van Orlando's dood. Justitie verwijt hem dood door schuld en het nalaten van hulpverlenen.,Justitie heeft vandaag 20 maanden gevangenisstraf geist tegen Roy B. voor <extra_id_0> de dood van de Rotterdamse tiener Orlando Boldewijn. De 17-jarige jongen verdronk in februari 2018 na een seksdate in de Haagse wijk Ypenburg. B. zei tijdens de rechtszaak in <extra_id_1> weinig <extra_id_2> herinneren van de toedracht van <extra_id_3> verwijt hem <extra_id_4> en het <extra_id_5> hulpverlenen.,"['de betrokkenheid bij', 'Den Haag zich', 'meer te kunnen', ""Orlando's dood. Justitie"", 'dood door schuld', 'nalaten van']",17,25.0,6
"Vijf enthousiaste oud-brandweerlieden, die alleen een spatbord zouden vervangen van de voormalige brandweerwagen van Woubrugge, zijn ets over de schreef gegaan met sleutelen. Ze pakten de Benford compleet aan, waardoor deze er flitsender uitziet dan ooit.","Vijf enthousiaste oud-brandweerlieden, die alleen een spatbord zouden vervangen van de voormalige brandweerwagen van Woubrugge, zijn ets over de schreef gegaan <extra_id_0> pakten de <extra_id_1> waardoor deze er flitsender <extra_id_2>","['met sleutelen. Ze', 'Benford compleet aan,', 'uitziet dan ooit.']",9,25.0,6
"s (buitengewoon opsporingsambtenaren) demonstreren vandaag opnieuw. In de vier grote steden, Den Haag, Amsterdam, Rotterdam en Utrecht, schrijven ze geen bonnen uit.","s (buitengewoon opsporingsambtenaren) demonstreren vandaag opnieuw. In de vier grote <extra_id_0> Amsterdam, Rotterdam en <extra_id_1> geen bonnen uit.","['steden, Den Haag,', 'Utrecht, schrijven ze']",6,25.0,6
"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands. 1","De Nations League, <extra_id_0> competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier <extra_id_1> uitslagen, <extra_id_2> het <extra_id_3> belangrijkste oefeninterlands. 1","['de nieuwe Europese', 'komende week alle', 'de stand n', 'programma van de']",12,25.0,6
"Hij moest er vol voor op het gaspedaal, maar Max Verstappen heeft vanavond op spectaculaire wijze een zinderende Grote Prijs van Brazili gewonnen. Vanaf pole position kreeg hij te maken met een incidentje in de pitstraat, een in zijn nek hijgende Lewis Hamilton en twee keer de safety car op de baan. Maar 71 vlekkeloze rondjes, drie perfecte pitstops en een uitgekiende teamstrategie hielpen hem aan de zege, de achtste in zijn carrire.","Hij moest er vol voor op het gaspedaal, maar Max Verstappen heeft vanavond <extra_id_0> een zinderende Grote Prijs van Brazili gewonnen. Vanaf pole position <extra_id_1> maken met een incidentje in de pitstraat, <extra_id_2> nek hijgende Lewis Hamilton en twee keer de safety car op de baan. <extra_id_3> rondjes, drie perfecte pitstops en een uitgekiende teamstrategie hielpen hem <extra_id_4> de <extra_id_5> carrire.","['op spectaculaire wijze', 'kreeg hij te', 'een in zijn', 'Maar 71 vlekkeloze', 'aan de zege,', 'achtste in zijn']",18,25.0,6
"<a href=""https://twitter.com/hashtag/FrenchGP?src=hash&amp;ref_src=twsrc%5Etfw"">#FrenchGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/FrenchGP?src=hash&amp;ref_src=twsrc%5Etfw"">#FrenchGP</a> <a <extra_id_0> href=""https://t.co/","['href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a']",2,25.0,6
In Impossible Moments blikken we aan de hand van Olympische beelden terug op een belangrijk moment in de carrire van een Olympisch sporter. Met,In Impossible Moments blikken we aan de hand van Olympische beelden terug op een <extra_id_0> de carrire van <extra_id_1> Met,"['belangrijk moment in', 'een Olympisch sporter.']",6,25.0,6
piet na gruwelijke incidenten vaak voor Parnassia: Zo'n man of vrouw blijkt al jaren onder de radar te leven,piet na gruwelijke <extra_id_0> voor Parnassia: Zo'n man of vrouw blijkt al jaren onder <extra_id_1> leven,"['incidenten vaak', 'de radar te']",5,25.0,6
